subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2020,north,3C.2a1b.2,0.052892,-2.121115,0.011967,-1.677709,0.015023,-1.507988,0.017738,-2.844113,0.011437,-2.252212,0.016554,-2.303998,0.014501,-3.021608,0.014261
H3N2,2020,north,3C.2a1b.2a,0.175482,-1.872085,0.05093,-0.203385,0.217723,-1.086752,0.089678,-2.535891,0.051643,-1.823434,0.084329,-1.685537,0.089299,-2.444889,0.084228
H3N2,2020,north,3C.2a1b.2b,0.291152,-1.080142,0.186552,-0.015636,0.435843,-0.183974,0.36698,-1.693723,0.198905,-0.893892,0.354452,-0.638231,0.422252,-1.400901,0.396957
H3N2,2020,north,3C.3a1,0.240237,-0.08989,0.414364,-0.827714,0.15965,-0.040067,0.349672,-0.788113,0.405945,-0.675862,0.36372,-0.750234,0.311494,-1.381747,0.333874
H3N2,2020,south,3C.2a1b.1,0.139527,-1.45027,0.080368,-1.275721,0.135709,-0.851561,0.082307,-2.162563,0.080225,-1.574722,0.080886,-1.609925,0.089178,-2.287014,0.082716
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.061923,0.087404,-2.106323,0.016046,-1.124852,0.016992,-0.795383,0.08542,-1.751593,0.018389,-1.958428,0.017077,-2.485053,0.018411
H3N2,2020,south,3C.2a1b.2,0.1592,-0.618928,0.210579,-0.136181,0.483936,-0.531771,0.129301,-1.274318,0.222511,-1.221066,0.131446,-1.104802,0.168622,-1.876456,0.142291
H3N2,2020,south,3C.2a1b.2b,0.114895,-0.153713,0.242,-0.349115,0.282274,-0.766878,0.073766,-0.829558,0.250534,-1.41616,0.078051,-1.403535,0.090268,-2.092005,0.08278
H3N2,2020,south,3C.3a,0.004298,-2.722069,0.000694,-0.03355,0.014478,-2.73323,0.000386,-3.349939,0.000754,-3.494929,0.000365,-3.226329,0.000546,-4.122799,0.000406
H3N2,2020,south,3C.3a1,0.519921,-1.214888,0.378955,-3.288682,0.067557,-0.030286,0.697249,-1.97516,0.360557,-0.745237,0.690863,-0.963445,0.634309,-1.50551,0.673396
H3N2,2021,north,3C.2a1b.2a.1a,0.297101,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2021,south,3C.2a1b.1a,0.181626,-0.175809,0.218328,-0.619567,0.201579,-0.382289,0.180997,-0.795376,0.233847,-1.035057,0.183963,-0.852592,0.232347,-1.555124,0.222873
H3N2,2021,south,3C.2a1b.1b,0.18057,-0.164047,0.219627,-0.652838,0.193849,-1.045646,0.092693,-0.816885,0.227541,-1.696611,0.094382,-1.610987,0.108203,-2.292152,0.106032
H3N2,2021,south,3C.2a1b.2a,0.025343,-2.970482,0.001862,-0.729866,0.02519,-1.921683,0.005418,-3.700348,0.001786,-2.690434,0.004903,-2.742269,0.004899,-3.477813,0.004547
H3N2,2021,south,3C.2a1b.2a.1,0.012672,-2.216641,0.001979,-0.691518,0.013087,-2.159956,0.002134,-2.908159,0.001972,-2.907014,0.001974,-2.847684,0.002205,-3.596094,0.00202
H3N2,2021,south,3C.2a1b.2b,0.145723,-0.332172,0.149814,-0.745734,0.142562,-0.587279,0.118303,-1.077906,0.141443,-1.257411,0.118172,-1.46587,0.100959,-2.086934,0.105062
H3N2,2021,south,3C.3a1,0.424498,-0.398544,0.40839,-0.725607,0.423732,-0.032036,0.600456,-1.12415,0.39341,-0.707491,0.596606,-0.837341,0.551388,-1.483698,0.559467
H3N2,2022,north,3C.2a1b.1a,0.005616,-1.592456,0.001611,-0.733526,0.005472,-2.371487,0.000681,-2.325983,0.001515,-3.153583,0.00058,-3.205304,0.000539,-3.896369,0.000536
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-3.562182,0.000781,-0.672571,0.020202,-2.112926,0.003064,-4.234753,0.00078,-3.051099,0.002231,-2.739166,0.002986,-3.540822,0.002659
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-1.105361,0.035742,-0.62938,0.082778,-0.214955,0.08023,-1.734741,0.037298,-0.953021,0.071373,-0.712267,0.088955,-1.467663,0.08296
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.193044,0.466304,-0.639302,0.429425,-0.069268,0.486282,-0.832346,0.481799,-0.670408,0.496081,-0.594765,0.52418,-1.28875,0.519815
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-0.440734,0.094688,-0.734626,0.101551,-0.789291,0.061572,-1.17536,0.088939,-1.446191,0.059406,-1.627099,0.048567,-2.267709,0.050803
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.246195,0.35028,-0.692304,0.322625,-0.140262,0.358826,-0.938498,0.343236,-0.756835,0.360451,-0.8306,0.32801,-1.493057,0.335697
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-0.106284,0.050594,-0.757817,0.037946,-1.713465,0.009345,-0.8641,0.046433,-2.279182,0.009877,-2.637315,0.006763,-3.215553,0.00753
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-0.971275,0.346568,-0.722402,0.338062,-1.237129,0.196963,-1.693677,0.335792,-1.961724,0.201738,-2.03102,0.160637,-2.710582,0.170637
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-1.484444,0.092202,-0.740091,0.147615,-1.061753,0.10432,-2.224535,0.087769,-1.834555,0.10182,-1.919524,0.079815,-2.600498,0.084664
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-0.05078,0.354473,-0.685561,0.142898,-1.642493,0.053502,-0.736341,0.356341,-2.167925,0.066875,-2.310577,0.049484,-2.938787,0.055334
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-1.487812,0.206757,-0.628283,0.371425,-0.050565,0.645215,-2.116095,0.220098,-0.82366,0.629567,-0.544815,0.710063,-1.314353,0.689364
H3N2,2023,north,3C.2a1b.1a,0.002165,-1.369958,0.00103,-0.734865,0.002077,-2.127015,0.000349,-2.104824,0.000974,-2.913914,0.000312,-2.965695,0.000275,-3.648012,0.000283
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-0.013892,0.033974,-0.724812,0.01783,-1.767815,0.004245,-0.738704,0.032467,-2.167174,0.005587,-2.570283,0.003466,-3.13404,0.004016
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-1.431838,0.038542,-0.697028,0.085867,-2.0692,0.014708,-2.128866,0.037871,-2.863578,0.013042,-2.775342,0.013224,-3.494617,0.013115
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-1.749704,0.052616,-0.594438,0.178487,-0.130145,0.191819,-2.344142,0.057284,-0.961601,0.163907,-0.535282,0.23305,-1.32937,0.214459
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.43526,0.04278,-0.731957,0.033975,-2.08416,0.005937,-1.167216,0.040592,-2.728058,0.006119,-2.912291,0.004725,-3.555148,0.005058
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-0.677156,0.087253,-0.659608,0.094878,-0.14497,0.10723,-1.336764,0.089002,-0.835434,0.1055,-0.730834,0.108739,-1.448789,0.10798
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-2.078103,0.00298,-0.72926,0.012269,-0.151292,0.014773,-2.807363,0.002835,-1.019541,0.012167,-0.969694,0.011873,-1.680014,0.01188
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.361659,0.740825,-0.681949,0.574618,-0.149735,0.66094,-1.043608,0.738975,-0.776045,0.693365,-0.806048,0.624648,-1.487718,0.64321
