subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2018,south,3C.2a1,0.4293,-0.256896,0.55776,-0.035008,0.570135,-0.134541,0.58868,-0.885574,0.577206,-0.855347,0.575519,-0.763218,0.603257,-1.423877,0.602644
H3N2,2018,south,3C.2a1b.1,0.050986,-2.949203,0.004486,-0.543601,0.040718,-0.479497,0.049517,-3.635862,0.004381,-1.285769,0.044444,-1.166156,0.047885,-2.021025,0.039392
H3N2,2018,south,3C.2a2,0.149558,-0.141535,0.218071,-0.508091,0.123757,-0.028648,0.227991,-0.826469,0.213328,-0.704466,0.23315,-0.713583,0.220856,-1.354539,0.225021
H3N2,2018,south,3C.2a3,0.17981,-2.438459,0.026367,-0.067106,0.231254,-2.029036,0.037082,-3.079674,0.026946,-2.46353,0.048271,-2.670251,0.037527,-3.113873,0.046575
H3N2,2018,south,3C.3a,0.049286,-0.129573,0.072729,-1.925927,0.009879,-2.3572,0.007321,-0.858714,0.068071,-2.603204,0.011506,-3.086341,0.006785,-3.326238,0.010324
H3N2,2019,north,3C.2a1,0.033562,-1.657432,0.018008,-2.059256,0.00853,-0.488692,0.041456,-2.389775,0.016968,-1.218641,0.040619,-1.31822,0.036777,-2.016915,0.037265
H3N2,2019,north,3C.2a1b.1,0.369184,-0.977883,0.390816,-0.021926,0.719666,-1.209909,0.221696,-1.597747,0.412104,-1.915789,0.222511,-1.681018,0.281452,-2.476712,0.258824
H3N2,2019,north,3C.2a1b.1b,0.008391,-0.161925,0.020086,-0.224148,0.013361,-0.967334,0.006422,-0.827828,0.020227,-1.617961,0.006812,-1.572629,0.007129,-2.230084,0.007528
H3N2,2019,north,3C.2a1b.2,0.292906,-1.684926,0.152895,-1.802553,0.096228,-0.016083,0.580385,-2.411047,0.144971,-0.746909,0.568166,-0.823226,0.526531,-1.532934,0.527677
H3N2,2019,north,3C.2a2,0.135774,-1.675993,0.071509,-3.439986,0.008675,-2.35342,0.025984,-2.439608,0.065308,-3.083961,0.025445,-3.299309,0.020519,-3.948342,0.02185
H3N2,2019,north,3C.2a3,0.021358,-1.02044,0.021667,-0.156874,0.036378,-1.20843,0.012844,-1.678758,0.021986,-1.916017,0.01287,-1.790356,0.014596,-2.550503,0.013908
H3N2,2019,north,3C.3a1,0.11823,-0.02358,0.325018,-0.698493,0.117162,-0.761107,0.111213,-0.71694,0.318436,-1.36522,0.123579,-1.454965,0.112996,-2.004244,0.132948
H3N2,2019,south,3C.2a1,0.028986,-1.270422,0.025601,-1.394487,0.009053,-1.956275,0.005101,-1.986006,0.023877,-2.673222,0.005088,-2.726123,0.00376,-3.42021,0.004329
H3N2,2019,south,3C.2a1b.1,0.155518,-0.96012,0.187338,-1.001863,0.071928,-0.650992,0.100953,-1.664211,0.176736,-1.356148,0.101896,-1.381082,0.077439,-2.075686,0.089111
H3N2,2019,south,3C.2a1b.2,0.010591,-1.34008,0.008725,-1.079542,0.004532,-1.059242,0.004571,-2.046604,0.008211,-1.778638,0.004548,-1.797664,0.003477,-2.512049,0.003923
H3N2,2019,south,3C.2a2,0.695095,-1.389604,0.54496,-0.008336,0.868246,-0.021295,0.846946,-1.99166,0.56935,-0.742398,0.841331,-0.445576,0.882084,-1.307828,0.858364
H3N2,2019,south,3C.2a3,0.017837,-0.965798,0.021365,-2.606525,0.001658,-1.495539,0.004976,-1.710822,0.019348,-2.200927,0.005021,-2.3715,0.003299,-2.990197,0.004096
H3N2,2019,south,3C.3a1,0.068562,-0.017365,0.212011,-0.66113,0.044584,-0.823516,0.037454,-0.709211,0.202478,-1.420652,0.042116,-1.512333,0.029941,-2.053251,0.040177
H3N2,2020,north,3C.2a1b.1,0.038557,-1.578282,0.016118,-3.93136,0.00115,-2.990509,0.002936,-2.352717,0.014708,-3.802211,0.002436,-3.978048,0.001982,-4.573373,0.002221
H3N2,2020,north,3C.2a1b.1a,0.045477,-0.400456,0.061735,-0.984184,0.025844,-0.963365,0.026292,-1.103981,0.060475,-1.599232,0.026011,-1.691517,0.023004,-2.337939,0.024495
H3N2,2020,north,3C.2a1b.1b,0.152249,-0.321353,0.22369,-0.469477,0.144765,-0.452535,0.146704,-1.004308,0.223679,-1.068094,0.14811,-1.112116,0.137468,-1.782291,0.142941
H3N2,2020,north,3C.2a1b.2,0.052892,-1.780704,0.018059,-1.677709,0.015023,-1.507988,0.017738,-2.503703,0.017349,-2.342969,0.01438,-2.303998,0.014501,-3.013232,0.014501
H3N2,2020,north,3C.2a1b.2a,0.175482,-1.543099,0.075985,-0.203385,0.217723,-1.086752,0.089678,-2.206905,0.07745,-1.894335,0.074719,-1.685537,0.089299,-2.480386,0.08197
H3N2,2020,north,3C.2a1b.2b,0.291152,-1.529566,0.127788,-0.015636,0.435843,-0.183974,0.36698,-2.143147,0.136961,-0.989966,0.306253,-0.638231,0.422252,-1.496455,0.363797
H3N2,2020,north,3C.3a1,0.240237,-0.020995,0.476625,-0.827714,0.15965,-0.040067,0.349672,-0.719218,0.469378,-0.46282,0.428092,-0.750234,0.311494,-1.287128,0.370075
H3N2,2020,south,3C.2a1b.1,0.139527,-0.218028,0.222082,-1.275721,0.135709,-0.851561,0.082307,-0.930321,0.224706,-1.510028,0.085326,-1.609925,0.089178,-2.212856,0.090799
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.108136,0.067256,-2.106323,0.016046,-1.124852,0.016992,-0.841596,0.066625,-1.765225,0.017937,-1.958428,0.017077,-2.492874,0.018619
H3N2,2020,south,3C.2a1b.2,0.1592,-1.293655,0.086429,-0.136181,0.483936,-0.531771,0.129301,-1.949044,0.09257,-1.249541,0.126327,-1.104802,0.168622,-1.897326,0.142036
H3N2,2020,south,3C.2a1b.2b,0.114895,-0.31928,0.165266,-0.349115,0.282274,-0.766878,0.073766,-0.995125,0.173425,-1.435878,0.075671,-1.403535,0.090268,-2.084592,0.085002
H3N2,2020,south,3C.3a,0.004298,-3.402427,0.000283,-0.03355,0.014478,-2.73323,0.000386,-4.030297,0.000312,-3.514134,0.000354,-3.226329,0.000546,-4.163429,0.000398
H3N2,2020,south,3C.3a1,0.519921,-0.808131,0.458684,-3.288682,0.067557,-0.030286,0.697249,-1.568403,0.442361,-0.7289,0.694385,-0.963445,0.634309,-1.539924,0.663147
H3N2,2021,north,3C.2a1b.2a.1a,0.297101,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2021,south,3C.2a1b.1a,0.181626,-1.079527,0.095608,-0.619567,0.201579,-0.382289,0.180997,-1.699094,0.104158,-1.711006,0.086376,-0.852592,0.232347,-1.777934,0.149434
H3N2,2021,south,3C.2a1b.1b,0.18057,-0.590485,0.155006,-0.652838,0.193849,-1.045646,0.092693,-1.243323,0.163342,-1.335986,0.124949,-1.610987,0.108203,-2.273914,0.090472
H3N2,2021,south,3C.2a1b.2a,0.025343,-1.808832,0.006433,-0.729866,0.02519,-1.921683,0.005418,-2.538698,0.006277,-2.659691,0.004667,-2.742269,0.004899,-3.349135,0.004333
H3N2,2021,south,3C.2a1b.2a.1,0.012672,-1.654825,0.003752,-0.691518,0.013087,-2.159956,0.002134,-2.346343,0.003804,-2.532101,0.002651,-2.847684,0.002205,-3.446059,0.001966
H3N2,2021,south,3C.2a1b.2b,0.145723,-0.860757,0.095467,-0.745734,0.142562,-0.587279,0.118303,-1.606491,0.091677,-1.535388,0.082607,-1.46587,0.100959,-2.119096,0.085238
H3N2,2021,south,3C.3a1,0.424498,-0.021456,0.643733,-0.725607,0.423732,-0.032036,0.600456,-0.747062,0.630742,-0.469387,0.698749,-0.837341,0.551388,-1.128626,0.668556
H3N2,2022,north,3C.2a1b.1a,0.005616,-0.311348,0.005716,-0.733526,0.005472,-2.371487,0.000681,-1.044875,0.005341,-2.984224,0.000637,-3.205304,0.000539,-3.799021,0.000571
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-1.956282,0.003832,-0.672571,0.020202,-2.112926,0.003064,-2.628853,0.003806,-2.96765,0.002249,-2.739166,0.002986,-3.536483,0.00258
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-1.663846,0.020148,-0.62938,0.082778,-0.214955,0.08023,-2.293226,0.020894,-1.036578,0.060864,-0.712267,0.088955,-1.540452,0.074505
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.086785,0.511002,-0.639302,0.429425,-0.069268,0.486282,-0.726088,0.524683,-0.582243,0.502294,-0.594765,0.52418,-1.255897,0.518854
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-1.363445,0.037083,-0.734626,0.101551,-0.789291,0.061572,-2.09807,0.034614,-1.575396,0.048399,-1.627099,0.048567,-2.305683,0.047242
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.063328,0.414418,-0.692304,0.322625,-0.140262,0.358826,-0.755632,0.403548,-0.631722,0.378703,-0.8306,0.32801,-1.417664,0.349639
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-1.961232,0.0078,-0.757817,0.037946,-1.713465,0.009345,-2.719049,0.007114,-2.568741,0.006855,-2.637315,0.006763,-3.311253,0.00661
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-1.357905,0.212376,-0.722402,0.338062,-1.237129,0.196963,-2.080307,0.201872,-2.022559,0.183143,-2.03102,0.160637,-2.727931,0.167738
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-1.910827,0.054299,-0.740091,0.147615,-1.061753,0.10432,-2.650917,0.050709,-1.911397,0.090967,-1.919524,0.079815,-2.61964,0.083076
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-0.059342,0.317024,-0.685561,0.142898,-1.642493,0.053502,-0.744902,0.312654,-2.129631,0.067037,-2.310577,0.049484,-2.903994,0.057305
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-0.684851,0.416301,-0.628283,0.371425,-0.050565,0.645215,-1.313135,0.434765,-0.742324,0.658853,-0.544815,0.710063,-1.310918,0.691881
H3N2,2023,north,3C.2a1b.1a,0.002165,-0.191743,0.002913,-0.734865,0.002077,-2.127015,0.000349,-0.926608,0.002771,-0.936142,0.002689,-2.965695,0.000275,-1.671007,0.002557
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-1.07836,0.010203,-0.724812,0.01783,-1.767815,0.004245,-1.803173,0.009804,-1.811804,0.009521,-2.570283,0.003466,-2.536616,0.009145
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-0.263535,0.10795,-0.697028,0.085867,-2.0692,0.014708,-0.960563,0.106644,-1.006206,0.099806,-2.775342,0.013224,-1.703234,0.09856
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-3.146527,0.011334,-0.594438,0.178487,-0.130145,0.191819,-3.740965,0.012407,-3.791557,0.011554,-0.535282,0.23305,-4.385995,0.012642
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.080608,0.053109,-0.731957,0.033975,-2.08416,0.005937,-0.812565,0.050666,-0.823728,0.04908,-2.912291,0.004725,-1.555684,0.046804
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-1.269737,0.042007,-0.659608,0.094878,-0.14497,0.10723,-1.929345,0.043081,-1.917516,0.042704,-0.730834,0.108739,-2.577124,0.043779
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-2.236163,0.002216,-0.72926,0.012269,-0.151292,0.014773,-2.965423,0.002119,-2.885037,0.00225,-0.969694,0.011873,-3.614297,0.002151
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.184301,0.770267,-0.681949,0.574618,-0.149735,0.66094,-0.86625,0.772508,-0.832909,0.782395,-0.806048,0.624648,-1.514858,0.784363
H3N2,2023,south,3C.2a1b.1a,0.00331,-0.587194,0.005455,-0.78236,0.002961,-2.066652,0.000637,-1.369554,0.004845,-1.329788,0.005171,-3.085117,0.000409,-2.112148,0.004593
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-2.503799,0.004468,-0.739653,0.017206,-0.020959,0.027436,-3.243452,0.004141,-3.105215,0.004877,-0.877126,0.020707,-3.844869,0.004521
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-1.414047,0.040244,-0.669548,0.055905,-1.879422,0.012957,-2.083595,0.040012,-2.150955,0.038363,-2.496121,0.012425,-2.820503,0.038147
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-2.357364,0.131902,-0.647209,0.481252,-0.022968,0.698216,-3.004574,0.134103,-2.960874,0.143677,-0.571547,0.71674,-3.608083,0.146097
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.313918,0.348216,-0.606786,0.171423,-1.095979,0.081682,-0.920704,0.368631,-1.024443,0.340808,-1.532415,0.0938,-1.631229,0.360844
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-2.357364,0.006729,-0.669698,0.024007,-1.865412,0.005644,-3.027062,0.00669,-3.093841,0.006418,-2.482583,0.005409,-3.763539,0.006381
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.178298,0.282284,-0.715058,0.10889,-0.584345,0.096442,-0.893356,0.268169,-0.865689,0.282745,-1.352352,0.079495,-1.580747,0.268647
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.090822,0.065396,-0.718211,0.023041,-0.958077,0.014087,-0.809034,0.061931,-0.795894,0.064355,-1.737152,0.011484,-1.514105,0.060954
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.059316,0.010248,-0.709963,0.003528,-0.901918,0.002263,-0.769279,0.009786,-0.762044,0.010109,-1.652197,0.001899,-1.472007,0.009654
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.16686,0.063526,-0.725774,0.023968,-0.842976,0.016567,-0.892634,0.059706,-0.867034,0.062822,-1.648879,0.013148,-1.592808,0.059053
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-1.817532,0.04153,-0.652847,0.08782,-1.090304,0.044068,-2.470379,0.041986,-2.52784,0.040656,-1.655673,0.044484,-3.180687,0.041108
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-2.79173,0.025552,-0.74257,0.18118,-0.075782,0.356267,-3.5343,0.023524,-3.423351,0.02718,-0.942675,0.28562,-4.16592,0.024993
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.507293,0.026746,-0.672477,0.020714,-0.569325,0.023182,-1.179769,0.026411,-1.193833,0.02693,-1.195265,0.023648,-1.866309,0.026561
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.091571,0.029478,-0.666167,0.01516,-0.885401,0.012291,-0.757738,0.029293,-0.793594,0.029225,-1.491518,0.012789,-1.45976,0.029007
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.26649,0.755429,-0.637811,0.476072,-0.454425,0.577296,-0.904301,0.772265,-0.945909,0.766049,-0.975631,0.653947,-1.58372,0.782203
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-1.476053,0.162795,-0.751709,0.306874,-3.054696,0.030965,-2.227762,0.148507,-2.247182,0.150617,-3.955555,0.023996,-2.998891,0.137237
