subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2019,north,3C.2a3,0.021358,-0.768562,0.020318,-0.156874,0.036378,-1.20843,0.012844,-0.925436,0.034946,-2.131297,0.010423,-1.790356,0.014596,-2.558917,0.013397
H3N2,2019,north,3C.3a1,0.11823,-0.697529,0.120756,-0.698493,0.117162,-0.761107,0.111213,-1.396022,0.120836,-1.4763,0.111083,-1.454965,0.112996,-2.152494,0.111352
H3N2,2019,south,3C.2a1,0.028986,-0.644137,0.030128,-1.394487,0.009053,-1.956275,0.005101,-2.033334,0.009053,-2.998688,0.00341,-2.726123,0.00376,-3.768536,0.002501
H3N2,2019,south,3C.2a1b.1,0.155518,-0.767081,0.142949,-1.001863,0.071928,-0.650992,0.100953,-1.777473,0.062733,-1.407824,0.0898,-1.381082,0.077439,-2.137914,0.068536
H3N2,2019,south,3C.2a1b.2,0.010591,-0.713937,0.010266,-1.079542,0.004532,-1.059242,0.004571,-1.795815,0.004194,-1.879434,0.003816,-1.797664,0.003477,-2.617856,0.002888
H3N2,2019,south,3C.2a2,0.695095,-0.631594,0.731617,-0.008336,0.868246,-0.021295,0.846946,-0.63334,0.880336,-0.639805,0.865139,-0.445576,0.882084,-1.064086,0.896472
H3N2,2019,south,3C.2a3,0.017837,-0.713568,0.017297,-2.606525,0.001658,-1.495539,0.004976,-3.322387,0.001535,-2.457872,0.003604,-2.3715,0.003299,-3.333833,0.002377
H3N2,2019,south,3C.3a1,0.068562,-0.694812,0.067743,-0.66113,0.044584,-0.823516,0.037454,-1.356127,0.042149,-1.553255,0.034231,-1.512333,0.029941,-2.242072,0.027226
H3N2,2020,north,3C.2a1b.1,0.038557,-0.751211,0.035814,-3.93136,0.00115,-2.990509,0.002936,-4.682572,0.00106,-4.449953,0.001287,-3.978048,0.001982,-4.72926,0.0018
H3N2,2020,north,3C.2a1b.1a,0.045477,-0.673112,0.045673,-0.984184,0.025844,-0.963365,0.026292,-1.657296,0.025745,-1.712809,0.023447,-1.691517,0.023004,-2.364629,0.02259
H3N2,2020,north,3C.2a1b.1b,0.152249,-0.676281,0.152423,-0.469477,0.144765,-0.452535,0.146704,-1.145758,0.143751,-1.080254,0.147765,-1.112116,0.137468,-1.788398,0.134564
H3N2,2020,north,3C.2a1b.2,0.052892,-0.733377,0.050014,-1.677709,0.015023,-1.507988,0.017738,-2.411086,0.01409,-2.494231,0.012483,-2.303998,0.014501,-3.037375,0.013407
H3N2,2020,north,3C.2a1b.2a,0.175482,-0.749988,0.163199,-0.203385,0.217723,-1.086752,0.089678,-0.953373,0.200835,-1.951744,0.071247,-1.685537,0.089299,-2.435525,0.081201
H3N2,2020,north,3C.2a1b.2b,0.291152,-0.637815,0.302915,-0.015636,0.435843,-0.183974,0.36698,-0.653451,0.44976,-0.764808,0.387377,-0.638231,0.422252,-1.276046,0.429542
H3N2,2020,north,3C.3a1,0.240237,-0.637742,0.249962,-0.827714,0.15965,-0.040067,0.349672,-1.465456,0.16476,-0.655957,0.356392,-0.750234,0.311494,-1.387976,0.316896
H3N2,2020,south,3C.2a1b.1,0.139527,-0.740681,0.133913,-1.275721,0.135709,-0.851561,0.082307,-2.016402,0.12561,-1.635201,0.072679,-1.609925,0.089178,-2.350605,0.083019
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.76905,0.035318,-2.106323,0.016046,-1.124852,0.016992,-2.875373,0.014437,-2.021118,0.013406,-1.958428,0.017077,-2.727478,0.015452
H3N2,2020,south,3C.2a1b.2,0.1592,-0.644462,0.168226,-0.136181,0.483936,-0.531771,0.129301,-0.780642,0.493163,-1.140685,0.135975,-1.104802,0.168622,-1.749264,0.17283
H3N2,2020,south,3C.2a1b.2b,0.114895,-0.652543,0.120432,-0.349115,0.282274,-0.766878,0.073766,-1.001657,0.28534,-1.438642,0.072848,-1.403535,0.090268,-2.056077,0.091776
H3N2,2020,south,3C.3a,0.004298,-0.692564,0.004329,-0.03355,0.014478,-2.73323,0.000386,-0.726114,0.014061,-4.06016,0.000198,-3.226329,0.000546,-3.918893,0.000533
H3N2,2020,south,3C.3a1,0.519921,-0.66583,0.537783,-3.288682,0.067557,-0.030286,0.697249,-3.954513,0.067389,-0.678624,0.704894,-0.963445,0.634309,-1.629275,0.63639
H3N2,2021,north,3C.2a1b.2a.1a,0.297101,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2021,south,3C.2a1b.1a,0.181626,-0.727765,0.182089,-0.619567,0.201579,-0.382289,0.180997,-1.347332,0.196365,-1.053208,0.184402,-0.852592,0.232347,-1.580357,0.227312
