subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2018,south,3C.2a1,0.4293,-0.815046,0.391739,-0.035008,0.570135,-0.134541,0.58868,-0.733936,0.568313,-0.833468,0.583645,-0.763218,0.603257,-1.513141,0.581544
H3N2,2018,south,3C.2a1b.1,0.050986,-0.365107,0.072961,-0.543601,0.040718,-0.479497,0.049517,-1.216472,0.041659,-1.152367,0.05039,-1.166156,0.047885,-1.876431,0.048028
H3N2,2018,south,3C.2a2,0.149558,-0.412417,0.204129,-0.508091,0.123757,-0.028648,0.227991,-1.184569,0.126162,-0.705126,0.231173,-0.713583,0.220856,-1.417805,0.222862
H3N2,2018,south,3C.2a3,0.17981,-0.993122,0.137313,-0.067106,0.231254,-2.029036,0.037082,-0.773602,0.228777,-2.735531,0.036488,-2.670251,0.037527,-3.0521,0.052272
H3N2,2018,south,3C.3a,0.049286,-0.086193,0.093218,-1.925927,0.009879,-2.3572,0.007321,-2.560691,0.0105,-2.991964,0.007739,-3.086341,0.006785,-3.326266,0.010892
H3N2,2019,north,3C.2a1,0.033562,-2.159173,0.008999,-2.059256,0.00853,-0.488692,0.041456,-2.891515,0.008433,-1.234048,0.040111,-1.31822,0.036777,-2.041407,0.036275
H3N2,2019,north,3C.2a1b.1,0.369184,-0.574968,0.482636,-0.021926,0.719666,-1.209909,0.221696,-1.194832,0.506104,-1.896771,0.227424,-1.681018,0.281452,-2.415925,0.274379
H3N2,2019,north,3C.2a1b.1b,0.008391,-0.324627,0.014089,-0.224148,0.013361,-0.967334,0.006422,-0.99053,0.01411,-1.636808,0.006703,-1.572629,0.007129,-2.257446,0.007307
H3N2,2019,north,3C.2a1b.2,0.292906,-2.10077,0.083264,-1.802553,0.096228,-0.016083,0.580385,-2.826891,0.078511,-0.759699,0.562531,-0.823226,0.526531,-1.550247,0.517363
H3N2,2019,north,3C.2a2,0.135774,-0.92944,0.124523,-3.439986,0.008675,-2.35342,0.025984,-1.693055,0.113094,-3.057306,0.026206,-3.299309,0.020519,-3.937969,0.022025
H3N2,2019,north,3C.2a3,0.021358,-1.024856,0.017805,-0.156874,0.036378,-1.20843,0.012844,-1.683175,0.017967,-1.916192,0.012904,-1.790356,0.014596,-2.528307,0.014186
H3N2,2019,north,3C.3a1,0.11823,-0.02204,0.268683,-0.698493,0.117162,-0.761107,0.111213,-0.715401,0.261782,-1.363673,0.124121,-1.454965,0.112996,-2.036113,0.128466
H3N2,2019,south,3C.2a1,0.028986,-1.423622,0.023004,-1.394487,0.009053,-1.956275,0.005101,-2.139206,0.021732,-2.678536,0.005095,-2.726123,0.00376,-3.436104,0.004035
H3N2,2019,south,3C.2a1b.1,0.155518,-0.487827,0.314638,-1.001863,0.071928,-0.650992,0.100953,-1.191919,0.300682,-1.332607,0.105026,-1.381082,0.077439,-2.050476,0.086546
H3N2,2019,south,3C.2a1b.2,0.010591,-0.799205,0.015694,-1.079542,0.004532,-1.059242,0.004571,-1.505729,0.014961,-1.757451,0.004677,-1.797664,0.003477,-2.485639,0.003814
H3N2,2019,south,3C.2a2,0.695095,-1.710768,0.413959,-0.008336,0.868246,-0.021295,0.846946,-2.312824,0.438094,-0.752941,0.838119,-0.445576,0.882084,-1.245115,0.865515
H3N2,2019,south,3C.2a3,0.017837,-1.601911,0.011845,-2.606525,0.001658,-1.495539,0.004976,-2.346935,0.010865,-2.2237,0.004941,-2.3715,0.003299,-3.060259,0.003616
H3N2,2019,south,3C.3a1,0.068562,-0.022693,0.22086,-0.66113,0.044584,-0.823516,0.037454,-0.714539,0.213665,-1.42675,0.042142,-1.512333,0.029941,-2.095553,0.036473
H3N2,2020,north,3C.2a1b.1,0.038557,-1.854197,0.011407,-3.93136,0.00115,-2.990509,0.002936,-2.628632,0.010353,-3.72664,0.002745,-3.978048,0.001982,-4.633192,0.002048
H3N2,2020,north,3C.2a1b.1a,0.045477,-0.237459,0.067762,-0.984184,0.025844,-0.963365,0.026292,-0.940983,0.066021,-1.624137,0.026504,-1.691517,0.023004,-2.306852,0.024739
H3N2,2020,north,3C.2a1b.1b,0.152249,-0.336339,0.205499,-0.469477,0.144765,-0.452535,0.146704,-1.019294,0.204378,-1.123026,0.146457,-1.112116,0.137468,-1.773762,0.141141
H3N2,2020,north,3C.2a1b.2,0.052892,-2.284265,0.010178,-1.677709,0.015023,-1.507988,0.017738,-3.007264,0.009725,-2.257037,0.01637,-2.303998,0.014501,-3.069604,0.013419
H3N2,2020,north,3C.2a1b.2a,0.175482,-1.444275,0.07822,-0.203385,0.217723,-1.086752,0.089678,-2.108081,0.079297,-1.80971,0.08495,-1.685537,0.089299,-2.475735,0.080625
H3N2,2020,north,3C.2a1b.2b,0.291152,-1.080314,0.186754,-0.015636,0.435843,-0.183974,0.36698,-1.693896,0.199078,-0.893899,0.352196,-0.638231,0.422252,-1.451804,0.372429
H3N2,2020,north,3C.3a1,0.240237,-0.030701,0.440181,-0.827714,0.15965,-0.040067,0.349672,-0.728924,0.431148,-0.650266,0.370778,-0.750234,0.311494,-1.278094,0.3656
H3N2,2020,south,3C.2a1b.1,0.139527,-0.497777,0.17407,-1.275721,0.135709,-0.851561,0.082307,-1.21007,0.174293,-1.533808,0.083614,-1.609925,0.089178,-2.254826,0.088823
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.156354,0.06645,-2.106323,0.016046,-1.124852,0.016992,-0.889814,0.065142,-1.774574,0.017832,-1.958428,0.017077,-2.508449,0.018701
H3N2,2020,south,3C.2a1b.2,0.1592,-0.614666,0.176703,-0.136181,0.483936,-0.531771,0.129301,-1.270055,0.18729,-1.220835,0.130462,-1.104802,0.168622,-1.835881,0.154084
H3N2,2020,south,3C.2a1b.2b,0.114895,-0.150628,0.202829,-0.349115,0.282274,-0.766878,0.073766,-0.826473,0.210629,-1.415639,0.077489,-1.403535,0.090268,-2.032158,0.091385
H3N2,2020,south,3C.3a,0.004298,-3.628692,0.000234,-0.03355,0.014478,-2.73323,0.000386,-4.256562,0.000255,-3.520471,0.000353,-3.226329,0.000546,-4.189728,0.000395
H3N2,2020,south,3C.3a1,0.519921,-1.03323,0.379715,-3.288682,0.067557,-0.030286,0.697249,-1.793502,0.362391,-0.738378,0.69025,-0.963445,0.634309,-1.585147,0.646612
H3N2,2021,north,3C.2a1b.2a.1a,0.297101,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2021,south,3C.2a1b.1a,0.181626,-0.326209,0.181347,-0.619567,0.201579,-0.382289,0.180997,-0.945775,0.196541,-1.051903,0.1775,-0.852592,0.232347,-1.580736,0.204525
H3N2,2021,south,3C.2a1b.1b,0.18057,-0.776272,0.114952,-0.652838,0.193849,-1.045646,0.092693,-1.429109,0.120507,-1.742798,0.088433,-1.610987,0.108203,-2.361037,0.093182
H3N2,2021,south,3C.2a1b.2a,0.025343,-3.05705,0.001649,-0.729866,0.02519,-1.921683,0.005418,-3.786916,0.0016,-2.692878,0.0048,-2.742269,0.004899,-3.544433,0.004005
H3N2,2021,south,3C.2a1b.2a.1,0.012672,-1.725549,0.003122,-0.691518,0.013087,-2.159956,0.002134,-2.417067,0.003149,-2.89207,0.001966,-2.847684,0.002205,-3.622388,0.001852
H3N2,2021,south,3C.2a1b.2b,0.145723,-0.24136,0.158384,-0.745734,0.142562,-0.587279,0.118303,-0.987094,0.151307,-1.248494,0.116996,-1.46587,0.100959,-2.018555,0.105914
H3N2,2021,south,3C.3a1,0.424498,-0.082999,0.540546,-0.725607,0.423732,-0.032036,0.600456,-0.808605,0.526895,-0.665875,0.610304,-0.837341,0.551388,-1.369379,0.590521
H3N2,2022,north,3C.2a1b.1a,0.005616,-2.327934,0.000702,-0.733526,0.005472,-2.371487,0.000681,-3.06146,0.000659,-3.121815,0.000611,-3.205304,0.000539,-4.010387,0.000436
