subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2018,south,3C.2a1,0.4293,-0.705495,0.426688,-0.035008,0.570135,-0.134541,0.58868,-0.740503,0.564039,-0.840036,0.580244,-0.763218,0.603257,-1.468713,0.594943
H3N2,2018,south,3C.2a1b.1,0.050986,-0.682745,0.051842,-0.543601,0.040718,-0.479497,0.049517,-1.226346,0.04121,-1.162242,0.049931,-1.166156,0.047885,-1.848901,0.048311
H3N2,2018,south,3C.2a2,0.149558,-0.672032,0.153707,-0.508091,0.123757,-0.028648,0.227991,-1.180123,0.1266,-0.70068,0.232371,-0.713583,0.220856,-1.385615,0.225224
H3N2,2018,south,3C.2a3,0.17981,-0.687995,0.181871,-0.067106,0.231254,-2.029036,0.037082,-0.755102,0.232821,-2.717031,0.037196,-2.670251,0.037527,-3.358246,0.037663
H3N2,2018,south,3C.3a,0.049286,-0.659865,0.051273,-1.925927,0.009879,-2.3572,0.007321,-2.585792,0.01023,-3.017065,0.007553,-3.086341,0.006785,-3.746206,0.007004
H3N2,2019,north,3C.2a1,0.033562,-0.745917,0.032338,-2.059256,0.00853,-0.488692,0.041456,-2.811199,0.007806,-1.197577,0.043376,-1.31822,0.036777,-2.064137,0.035294
H3N2,2019,north,3C.2a1b.1,0.369184,-0.662021,0.386844,-0.021926,0.719666,-1.209909,0.221696,-0.68055,0.723058,-2.02332,0.208942,-1.681018,0.281452,-2.343039,0.293748
H3N2,2019,north,3C.2a1b.1b,0.008391,-0.710386,0.008377,-0.224148,0.013361,-0.967334,0.006422,-0.936468,0.012723,-1.757203,0.006197,-1.572629,0.007129,-2.283016,0.007089
H3N2,2019,north,3C.2a1b.2,0.292906,-0.749039,0.281339,-1.802553,0.096228,-0.016083,0.580385,-2.557985,0.08776,-0.761201,0.585657,-0.823226,0.526531,-1.572265,0.503736
H3N2,2019,north,3C.2a2,0.135774,-0.687762,0.138653,-3.439986,0.008675,-2.35342,0.025984,-4.127152,0.00847,-3.562175,0.016492,-3.299309,0.020519,-3.987071,0.020872
H3N2,2019,north,3C.2a3,0.021358,-0.696984,0.02161,-0.156874,0.036378,-1.20843,0.012844,-0.854286,0.035159,-2.060147,0.011651,-1.790356,0.014596,-2.48734,0.01471
H3N2,2019,north,3C.3a1,0.11823,-0.607413,0.130839,-0.698493,0.117162,-0.761107,0.111213,-1.296875,0.125024,-1.377154,0.127685,-1.454965,0.112996,-2.062379,0.124552
H3N2,2019,south,3C.2a1,0.028986,-0.729728,0.029133,-1.394487,0.009053,-1.956275,0.005101,-2.128359,0.008948,-3.088423,0.003358,-2.726123,0.00376,-3.455851,0.003727
H3N2,2019,south,3C.2a1b.1,0.155518,-0.676919,0.164789,-1.001863,0.071928,-0.650992,0.100953,-1.676995,0.075397,-1.315875,0.106049,-1.381082,0.077439,-2.058001,0.080924
H3N2,2019,south,3C.2a1b.2,0.010591,-0.695591,0.011015,-1.079542,0.004532,-1.059242,0.004571,-1.775405,0.004653,-1.86136,0.004186,-1.797664,0.003477,-2.493255,0.003566
H3N2,2019,south,3C.2a2,0.695095,-0.729118,0.699069,-0.008336,0.868246,-0.021295,0.846946,-0.741528,0.858782,-0.741402,0.841897,-0.445576,0.882084,-1.174694,0.874897
H3N2,2019,south,3C.2a3,0.017837,-0.728476,0.017951,-2.606525,0.001658,-1.495539,0.004976,-3.339001,0.001641,-2.476779,0.00381,-2.3715,0.003299,-3.099976,0.003274
H3N2,2019,south,3C.3a1,0.068562,-0.605295,0.078043,-0.66113,0.044584,-0.823516,0.037454,-1.257185,0.050579,-1.454499,0.040701,-1.512333,0.029941,-2.117628,0.033611
