predictors	hemisphere	forecast_year	predictor	coefficient	validation_timepoint
ne_star-lbi	north	2013	ne_star	0.17266922396338677	2013-02-01
ne_star-lbi	north	2013	lbi	0.10759656086255488	2013-02-01
ne_star-lbi	north	2014	ne_star	0.17243067209655003	2014-02-01
ne_star-lbi	north	2014	lbi	0.06954341783756526	2014-02-01
ne_star-lbi	north	2015	ne_star	0.12591856186683703	2015-02-01
ne_star-lbi	north	2015	lbi	0.0845055631762188	2015-02-01
ne_star-lbi	north	2016	ne_star	0.1245083825369572	2016-02-01
ne_star-lbi	north	2016	lbi	0.08750189785221561	2016-02-01
ne_star-lbi	north	2017	ne_star	0.11804105308647464	2017-02-01
ne_star-lbi	north	2017	lbi	0.12693256444691425	2017-02-01
ne_star-lbi	north	2018	ne_star	-0.8562835436815109	2018-02-01
ne_star-lbi	north	2018	lbi	1.01986633661183	2018-02-01
ne_star-lbi	north	2019	ne_star	-0.6715731681656183	2019-02-01
ne_star-lbi	north	2019	lbi	1.1906930602721366	2019-02-01
ne_star-lbi	north	2020	ne_star	-0.6255987003144404	2020-02-01
ne_star-lbi	north	2020	lbi	1.0374485446026407	2020-02-01
ne_star-lbi	north	2021	ne_star	-0.7258713424053083	2021-02-01
ne_star-lbi	north	2021	lbi	1.0414193740072641	2021-02-01
ne_star-lbi	north	2022	ne_star	-0.7144736443662882	2022-02-01
ne_star-lbi	north	2022	lbi	1.043546842793524	2022-02-01
ne_star-lbi	north	2023	ne_star	-0.42954152703047815	2023-02-01
ne_star-lbi	north	2023	lbi	1.1142387685151962	2023-02-01
ne_star-lbi	north	2024	ne_star	-0.48415175838643465	2024-02-01
ne_star-lbi	north	2024	lbi	1.0439700491588888	2024-02-01
