predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ne_star-lbi	south	2013	2012-09-01	8.044988632202148	7.091372013092041	3.678729295730591	5.16161322593689	291
ne_star-lbi	south	2014	2013-09-01	3.316777467727661	3.8303117752075195	1.42604660987854	6.135705312093099	280
ne_star-lbi	south	2015	2014-09-01	1.5867177248001099	1.8975292444229126	0.713344931602478	5.37125700712204	227
ne_star-lbi	south	2016	2015-09-01	3.977681875228882	4.837120056152344	2.0981860160827637	4.550340700149536	312
ne_star-lbi	south	2017	2016-09-01	1.909902811050415	2.9119975566864014	1.2633378505706787	4.439157783985138	294
ne_star-lbi	south	2018	2017-09-01	3.8435277938842773	3.838002920150757	1.9085588455200195	4.0774116686412265	329
ne_star-lbi	south	2019	2018-09-01	5.2961201667785645	4.800722599029541	2.6538572311401367	4.045706123113632	268
ne_star-lbi	south	2020	2019-09-01	3.749929189682007	3.887760639190674	1.5522016286849976	4.194362746344672	332
ne_star-lbi	south	2021	2020-09-01	10.466357231140137	9.435065269470215	3.0058016777038574	4.168796288967132	273
ne_star-lbi	south	2022	2021-09-01	5.058411121368408	5.461917400360107	3.219543218612671	4.747164011001587	193
ne_star-lbi	south	2023	2022-09-01	6.708736419677734	6.237616539001465	1.9870951175689697	4.7686561942100525	373
ne_star-lbi	south	2024	2023-09-01	6.1650495529174805	5.108541965484619	2.766967296600342	4.921246812893794	383
