predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
distance_from_consensus	south	2013	2012-09-01	8.8966703414917	7.091372013092041	3.678729295730591	5.159173011779785	291
distance_from_consensus	south	2014	2013-09-01	3.8303117752075195	3.8303117752075195	1.42604660987854	6.327379067738851	280
distance_from_consensus	south	2015	2014-09-01	1.9061464071273804	1.8975292444229126	0.713344931602478	5.706935465335846	227
distance_from_consensus	south	2016	2015-09-01	4.760308265686035	4.837120056152344	2.0981860160827637	4.836878538131714	312
distance_from_consensus	south	2017	2016-09-01	2.3756160736083984	2.9119975566864014	1.2633378505706787	4.828853189945221	294
distance_from_consensus	south	2018	2017-09-01	3.9454076290130615	3.838002920150757	1.9085588455200195	4.434040154729571	329
distance_from_consensus	south	2019	2018-09-01	4.769525527954102	4.800722599029541	2.6538572311401367	4.382233217358589	268
distance_from_consensus	south	2020	2019-09-01	3.914807081222534	3.887760639190674	1.5522016286849976	4.426534758673774	332
distance_from_consensus	south	2021	2020-09-01	8.451825141906738	9.435065269470215	3.0058016777038574	4.377203273773193	273
distance_from_consensus	south	2022	2021-09-01	5.26393985748291	5.461917400360107	3.219543218612671	4.68832114609805	193
distance_from_consensus	south	2023	2022-09-01	5.197990417480469	6.237616539001465	1.9870951175689697	4.724273055791855	373
distance_from_consensus	south	2024	2023-09-01	5.310983180999756	5.108541965484619	2.766967296600342	4.7434207292703485	383
