predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ep_x	south	2013	2012-09-01	6.209475040435791	7.091372013092041	3.678729295730591	5.061219215393066	291
ep_x	south	2014	2013-09-01	3.4254097938537598	3.8303117752075195	1.42604660987854	5.455426216125488	280
ep_x	south	2015	2014-09-01	1.8191475868225098	1.8975292444229126	0.713344931602478	4.9499436020851135	227
ep_x	south	2016	2015-09-01	4.715755462646484	4.837120056152344	2.0981860160827637	4.343748760223389	312
ep_x	south	2017	2016-09-01	4.769345283508301	2.9119975566864014	1.2633378505706787	4.4082697828610735	294
ep_x	south	2018	2017-09-01	4.372697830200195	3.838002920150757	1.9085588455200195	4.400620818138123	329
ep_x	south	2019	2018-09-01	4.773409843444824	4.800722599029541	2.6538572311401367	4.41550487279892	268
ep_x	south	2020	2019-09-01	4.269850730895996	3.887760639190674	1.5522016286849976	4.455273826917012	332
ep_x	south	2021	2020-09-01	9.33500862121582	9.435065269470215	3.0058016777038574	4.458074736595154	273
ep_x	south	2022	2021-09-01	4.924851417541504	5.461917400360107	3.219543218612671	4.901352047920227	193
ep_x	south	2023	2022-09-01	8.283199310302734	6.237616539001465	1.9870951175689697	4.81296111146609	373
ep_x	south	2024	2023-09-01	5.141497611999512	5.108541965484619	2.766967296600342	5.074312347632188	383
