predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ne_star	south	2013	2012-09-01	7.3402910232543945	7.091372013092041	3.678729295730591	5.720278978347778	291
ne_star	south	2014	2013-09-01	3.818398952484131	3.8303117752075195	1.42604660987854	6.324239889780681	280
ne_star	south	2015	2014-09-01	1.865132212638855	1.8975292444229126	0.713344931602478	5.645799875259399	227
ne_star	south	2016	2015-09-01	4.760018348693848	4.837120056152344	2.0981860160827637	4.8815642356872555	312
ne_star	south	2017	2016-09-01	2.791424512863159	2.9119975566864014	1.2633378505706787	4.85954346259435	294
ne_star	south	2018	2017-09-01	3.7831571102142334	3.838002920150757	1.9085588455200195	4.551109620503017	329
ne_star	south	2019	2018-09-01	4.649796962738037	4.800722599029541	2.6538572311401367	4.455872997641563	268
ne_star	south	2020	2019-09-01	3.83197021484375	3.887760639190674	1.5522016286849976	4.467558927006191	332
ne_star	south	2021	2020-09-01	9.288524627685547	9.435065269470215	3.0058016777038574	4.407319962978363	273
ne_star	south	2022	2021-09-01	4.351404666900635	5.461917400360107	3.219543218612671	4.845311695879156	193
ne_star	south	2023	2022-09-01	7.098888397216797	6.237616539001465	1.9870951175689697	4.802586108446121	373
ne_star	south	2024	2023-09-01	5.242100715637207	5.108541965484619	2.766967296600342	4.9822995112492485	383
