subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2018,south,3C.2a1,0.4293,-0.668343,0.433884,-0.035008,0.570135,-0.134541,0.58868,-0.700634,0.571317,-0.802884,0.589663,-0.763218,0.603257,-1.431561,0.604075
H3N2,2018,south,3C.2a1b.1,0.050986,-0.705522,0.049649,-0.543601,0.040718,-0.479497,0.049517,-1.250508,0.039152,-1.185019,0.04779,-1.166156,0.047885,-1.871679,0.0462
H3N2,2018,south,3C.2a2,0.149558,-0.627128,0.157515,-0.508091,0.123757,-0.028648,0.227991,-1.128172,0.129792,-0.655776,0.237981,-0.713583,0.220856,-1.340711,0.23046
H3N2,2018,south,3C.2a3,0.17981,-0.679974,0.179628,-0.067106,0.231254,-2.029036,0.037082,-0.745627,0.228765,-2.709009,0.036714,-2.670251,0.037527,-3.350224,0.037143
H3N2,2018,south,3C.3a,0.049286,-0.742655,0.046245,-1.925927,0.009879,-2.3572,0.007321,-2.674227,0.009114,-3.099855,0.006808,-3.086341,0.006785,-3.828996,0.006308
H3N2,2019,north,3C.2a1,0.033562,-0.65973,0.034861,-2.059256,0.00853,-0.488692,0.041456,-2.710812,0.008683,-1.148422,0.041905,-1.31822,0.036777,-1.97795,0.03719
H3N2,2019,north,3C.2a1b.1,0.369184,-0.660757,0.383074,-0.021926,0.719666,-1.209909,0.221696,-0.674754,0.731624,-1.870666,0.223871,-1.681018,0.281452,-2.341774,0.284325
H3N2,2019,north,3C.2a1b.1b,0.008391,-0.76142,0.007872,-0.224148,0.013361,-0.967334,0.006422,-1.003317,0.011971,-1.728754,0.005864,-1.572629,0.007129,-2.334049,0.006512
H3N2,2019,north,3C.2a1b.2,0.292906,-0.655122,0.305643,-1.802553,0.096228,-0.016083,0.580385,-2.448403,0.098512,-0.671205,0.58939,-0.823226,0.526531,-1.478348,0.534912
H3N2,2019,north,3C.2a2,0.135774,-0.692306,0.136507,-3.439986,0.008675,-2.35342,0.025984,-4.132082,0.008479,-3.045726,0.025424,-3.299309,0.020519,-3.991615,0.020085
H3N2,2019,north,3C.2a3,0.021358,-0.658895,0.022203,-0.156874,0.036378,-1.20843,0.012844,-0.807396,0.037068,-1.867325,0.012995,-1.790356,0.014596,-2.449251,0.014772
H3N2,2019,north,3C.3a1,0.11823,-0.771295,0.10984,-0.698493,0.117162,-0.761107,0.111213,-1.490208,0.103664,-1.532402,0.100552,-1.454965,0.112996,-2.226261,0.102204
H3N2,2019,south,3C.2a1,0.028986,-0.665915,0.029782,-1.394487,0.009053,-1.956275,0.005101,-2.053714,0.009014,-3.020466,0.003387,-2.726123,0.00376,-3.392038,0.00374
H3N2,2019,south,3C.2a1b.1,0.155518,-0.687773,0.156338,-1.001863,0.071928,-0.650992,0.100953,-1.688298,0.069697,-1.328516,0.098664,-1.381082,0.077439,-2.068856,0.075367
H3N2,2019,south,3C.2a1b.2,0.010591,-0.709627,0.010417,-1.079542,0.004532,-1.059242,0.004571,-1.79333,0.004273,-1.875124,0.00389,-1.797664,0.003477,-2.50729,0.003311
H3N2,2019,south,3C.2a2,0.695095,-0.654002,0.722758,-0.008336,0.868246,-0.021295,0.846946,-0.6528,0.877377,-0.662212,0.858603,-0.445576,0.882084,-1.099577,0.887964
H3N2,2019,south,3C.2a3,0.017837,-0.657887,0.018475,-2.606525,0.001658,-1.495539,0.004976,-3.255799,0.001667,-2.402191,0.003867,-2.3715,0.003299,-3.029388,0.003308
H3N2,2019,south,3C.3a1,0.068562,-0.789922,0.06223,-0.66113,0.044584,-0.823516,0.037454,-1.476575,0.037972,-1.648366,0.03159,-1.512333,0.029941,-2.302255,0.02631
H3N2,2020,north,3C.2a1b.1,0.038557,-0.674194,0.03976,-3.93136,0.00115,-2.990509,0.002936,-4.603471,0.001173,-3.664703,0.003053,-3.978048,0.001982,-4.652242,0.002053
H3N2,2020,north,3C.2a1b.1a,0.045477,-0.720723,0.044764,-0.984184,0.025844,-0.963365,0.026292,-1.708017,0.025027,-1.684089,0.026098,-1.691517,0.023004,-2.41224,0.022743
H3N2,2020,north,3C.2a1b.1b,0.152249,-0.636772,0.162988,-0.469477,0.144765,-0.452535,0.146704,-1.100192,0.15387,-1.089307,0.158376,-1.112116,0.137468,-1.748888,0.14781
H3N2,2020,north,3C.2a1b.2,0.052892,-0.672688,0.054625,-1.677709,0.015023,-1.507988,0.017738,-2.34815,0.015346,-2.180676,0.018473,-2.303998,0.014501,-2.976686,0.015042
H3N2,2020,north,3C.2a1b.2a,0.175482,-0.67857,0.180169,-0.203385,0.217723,-1.086752,0.089678,-0.880348,0.220958,-1.765321,0.092849,-1.685537,0.089299,-2.364106,0.092086
H3N2,2020,north,3C.2a1b.2b,0.291152,-0.680062,0.298482,-0.015636,0.435843,-0.183974,0.36698,-0.694255,0.441586,-0.864036,0.379391,-0.638231,0.422252,-1.318294,0.434784
H3N2,2020,north,3C.3a1,0.240237,-0.796512,0.219213,-0.827714,0.15965,-0.040067,0.349672,-1.636307,0.142039,-0.836579,0.32176,-0.750234,0.311494,-1.546746,0.285482
H3N2,2020,south,3C.2a1b.1,0.139527,-0.705267,0.139175,-1.275721,0.135709,-0.851561,0.082307,-1.982343,0.137809,-1.556828,0.079319,-1.609925,0.089178,-2.315191,0.086355
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.62016,0.041117,-2.106323,0.016046,-1.124852,0.016992,-2.718727,0.017905,-1.745012,0.01783,-1.958428,0.017077,-2.578588,0.018005
H3N2,2020,south,3C.2a1b.2,0.1592,-0.719976,0.15648,-0.136181,0.483936,-0.531771,0.129301,-0.859181,0.483443,-1.251747,0.122789,-1.104802,0.168622,-1.824779,0.160901
H3N2,2020,south,3C.2a1b.2b,0.114895,-0.747884,0.109824,-0.349115,0.282274,-0.766878,0.073766,-1.103256,0.27334,-1.514762,0.068123,-1.403535,0.090268,-2.151419,0.083764
H3N2,2020,south,3C.3a,0.004298,-0.72388,0.004208,-0.03355,0.014478,-2.73323,0.000386,-0.760902,0.0144,-3.45711,0.000365,-3.226329,0.000546,-3.950209,0.000519
