subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2020,north,3C.2a1b.2,0.052892,-1.779934,0.017796,-1.677709,0.015023,-1.507988,0.017738,-2.502933,0.017087,-2.342882,0.014454,-2.303998,0.014501,-3.013191,0.01454
H3N2,2020,north,3C.2a1b.2a,0.175482,-1.779934,0.059042,-0.203385,0.217723,-1.086752,0.089678,-2.44374,0.060149,-1.921645,0.073077,-1.685537,0.089299,-2.493312,0.081132
H3N2,2020,north,3C.2a1b.2b,0.291152,-1.456213,0.135407,-0.015636,0.435843,-0.183974,0.36698,-2.069795,0.14505,-0.981269,0.310502,-0.638231,0.422252,-1.492309,0.366278
H3N2,2020,north,3C.3a1,0.240237,-0.032362,0.464015,-0.827714,0.15965,-0.040067,0.349672,-0.730585,0.45672,-0.488617,0.419317,-0.750234,0.311494,-1.30265,0.365342
H3N2,2020,south,3C.2a1b.1,0.139527,-1.62702,0.04114,-1.275721,0.135709,-0.851561,0.082307,-2.339313,0.042338,-1.580534,0.075194,-1.609925,0.089178,-2.330361,0.074055
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.944217,0.022095,-2.106323,0.016046,-1.124852,0.016992,-1.677677,0.022262,-1.829353,0.015908,-1.958428,0.017077,-2.598194,0.015372
H3N2,2020,south,3C.2a1b.2,0.1592,-1.62702,0.046941,-0.136181,0.483936,-0.531771,0.129301,-2.28241,0.051136,-1.260743,0.118128,-1.104802,0.168622,-1.916355,0.127831
H3N2,2020,south,3C.2a1b.2b,0.114895,-0.279621,0.13034,-0.349115,0.282274,-0.766878,0.073766,-0.955466,0.139113,-1.432143,0.071824,-1.403535,0.090268,-2.078479,0.078449
H3N2,2020,south,3C.3a,0.004298,-1.62702,0.001267,-0.03355,0.014478,-2.73323,0.000386,-2.25489,0.001419,-3.462203,0.000353,-3.226329,0.000546,-4.07365,0.000399
H3N2,2020,south,3C.3a1,0.519921,-0.02846,0.758216,-3.288682,0.067557,-0.030286,0.697249,-0.788732,0.743732,-0.63873,0.718593,-0.963445,0.634309,-1.393956,0.703894
H3N2,2021,north,3C.2a1b.2a.1a,0.297101,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2021,south,3C.2a1b.1a,0.181626,-1.368214,0.076724,-0.619567,0.201579,-0.382289,0.180997,-1.98778,0.084136,-1.168976,0.140856,-0.852592,0.232347,-1.694954,0.182379
H3N2,2021,south,3C.2a1b.1b,0.18057,-1.103405,0.099404,-0.652838,0.193849,-1.045646,0.092693,-1.756242,0.10544,-1.798856,0.074591,-1.610987,0.108203,-2.395304,0.090009
H3N2,2021,south,3C.2a1b.2a,0.025343,-1.368214,0.010706,-0.729866,0.02519,-1.921683,0.005418,-2.09808,0.010514,-2.708369,0.004216,-2.742269,0.004899,-3.415667,0.004554
H3N2,2021,south,3C.2a1b.2a.1,0.012672,-1.368214,0.005353,-0.691518,0.013087,-2.159956,0.002134,-2.059732,0.005462,-2.946642,0.001661,-2.847684,0.002205,-3.589307,0.001914
H3N2,2021,south,3C.2a1b.2b,0.145723,-0.734644,0.115995,-0.745734,0.142562,-0.587279,0.118303,-1.480378,0.112123,-1.287227,0.100408,-1.46587,0.100959,-2.06607,0.100961
H3N2,2021,south,3C.3a1,0.424498,-0.018061,0.691819,-0.725607,0.423732,-0.032036,0.600456,-0.743667,0.682325,-0.446126,0.678268,-0.837341,0.551388,-1.319982,0.620184
H3N2,2022,north,3C.2a1b.1a,0.005616,-0.682625,0.004008,-0.733526,0.005472,-2.371487,0.000681,-1.416151,0.003733,-3.064106,0.000655,-3.205304,0.000539,-3.861074,0.000547
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-1.115713,0.009029,-0.672571,0.020202,-2.112926,0.003064,-1.788285,0.008939,-2.824202,0.002892,-2.739166,0.002986,-3.468754,0.002815
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-0.20089,0.088446,-0.62938,0.082778,-0.214955,0.08023,-0.83027,0.09143,-0.871236,0.080008,-0.712267,0.088955,-1.409052,0.086661
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.20089,0.463404,-0.639302,0.429425,-0.069268,0.486282,-0.840192,0.474306,-0.725549,0.484935,-0.594765,0.52418,-1.285796,0.513608
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-2.4223,0.013074,-0.734626,0.101551,-0.789291,0.061572,-3.156926,0.012165,-1.542368,0.055736,-1.627099,0.048567,-2.349169,0.046133
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.070788,0.418111,-0.692304,0.322625,-0.140262,0.358826,-0.763092,0.405856,-0.770228,0.367374,-0.8306,0.32801,-1.454511,0.343707
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-2.663528,0.003928,-0.757817,0.037946,-1.713465,0.009345,-3.421344,0.003571,-2.473491,0.008401,-2.637315,0.006763,-3.343327,0.006528
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-1.313262,0.257238,-0.722402,0.338062,-1.237129,0.196963,-2.035664,0.247985,-1.955589,0.19589,-2.03102,0.160637,-2.726281,0.167942
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-1.313262,0.114328,-0.740091,0.147615,-1.061753,0.10432,-2.053352,0.108283,-1.780213,0.103752,-1.919524,0.079815,-2.597505,0.084899
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-0.048587,0.371197,-0.685561,0.142898,-1.642493,0.053502,-0.734148,0.371274,-2.26345,0.05866,-2.310577,0.049484,-2.930065,0.055807
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-1.313262,0.257238,-0.628283,0.371425,-0.050565,0.645215,-1.941545,0.272458,-0.769024,0.641699,-0.544815,0.710063,-1.311247,0.691353
H3N2,2023,north,3C.2a1b.1a,0.002165,-1.486941,0.000745,-0.734865,0.002077,-2.127015,0.000349,-2.221806,0.000702,-2.23134,0.000679,-2.965695,0.000275,-2.966206,0.00064
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-1.486941,0.00633,-0.724812,0.01783,-1.767815,0.004245,-2.211753,0.006025,-2.220384,0.005838,-2.570283,0.003466,-2.945197,0.005557
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-1.486941,0.029646,-0.697028,0.085867,-2.0692,0.014708,-2.183969,0.029017,-2.229612,0.027094,-2.775342,0.013224,-2.92664,0.026514
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-1.083773,0.083233,-0.594438,0.178487,-0.130145,0.191819,-1.678211,0.090267,-1.728803,0.083867,-0.535282,0.23305,-2.323241,0.09094
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-1.486941,0.012147,-0.731957,0.033975,-2.08416,0.005937,-2.218897,0.011481,-2.23006,0.011096,-2.912291,0.004725,-2.962017,0.010486
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-1.148717,0.044254,-0.659608,0.094878,-0.14497,0.10723,-1.808325,0.044966,-1.796496,0.044469,-0.730834,0.108739,-2.456104,0.045177
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-0.023011,0.018912,-0.72926,0.012269,-0.151292,0.014773,-0.752271,0.017923,-0.671885,0.018983,-0.969694,0.011873,-1.401145,0.017988
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.0716,0.804734,-0.681949,0.574618,-0.149735,0.66094,-0.753549,0.799618,-0.720208,0.807974,-0.806048,0.624648,-1.402157,0.802699
H3N2,2023,south,3C.2a1b.1a,0.00331,-0.728306,0.003681,-0.78236,0.002961,-2.066652,0.000637,-1.510666,0.003274,-1.4709,0.003377,-3.085117,0.000409,-2.25326,0.003003
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-2.490135,0.003519,-0.739653,0.017206,-0.020959,0.027436,-3.229789,0.003267,-3.091552,0.003719,-0.877126,0.020707,-3.831205,0.003451
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-1.087939,0.043324,-0.669548,0.055905,-1.879422,0.012957,-1.757487,0.043145,-1.824847,0.039982,-2.496121,0.012425,-2.494395,0.039793
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-0.888497,0.445217,-0.647209,0.481252,-0.022968,0.698216,-1.535706,0.453388,-1.492007,0.469499,-0.571547,0.71674,-2.139216,0.477838
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.888497,0.152304,-0.606786,0.171423,-1.095979,0.081682,-1.495283,0.161498,-1.599022,0.144311,-1.532415,0.0938,-2.205808,0.152933
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-2.490135,0.004578,-0.669698,0.024007,-1.865412,0.005644,-3.159834,0.004559,-3.226612,0.004227,-2.482583,0.005409,-3.896311,0.004206
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.174489,0.220162,-0.715058,0.10889,-0.584345,0.096442,-0.889547,0.209495,-0.86188,0.213489,-1.352352,0.079495,-1.576938,0.203028
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.174489,0.046732,-0.718211,0.023041,-0.958077,0.014087,-0.8927,0.044328,-0.879561,0.044522,-1.737152,0.011484,-1.597772,0.042207
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.174489,0.007096,-0.709963,0.003528,-0.901918,0.002263,-0.884452,0.006787,-0.877216,0.006777,-1.652197,0.001899,-1.587179,0.006477
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.024368,0.056916,-0.725774,0.023968,-0.842976,0.016567,-0.750142,0.053582,-0.724542,0.05449,-1.648879,0.013148,-1.450316,0.051268
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-2.490135,0.016469,-0.652847,0.08782,-1.090304,0.044068,-3.142982,0.016677,-3.200444,0.015608,-1.655673,0.044484,-3.853291,0.015796
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-2.175277,0.045191,-0.74257,0.18118,-0.075782,0.356267,-2.917846,0.041242,-2.806897,0.047605,-0.942675,0.28562,-3.549467,0.04343
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.281522,0.032004,-0.672477,0.020714,-0.569325,0.023182,-0.953998,0.031329,-0.968061,0.031913,-1.195265,0.023648,-1.640538,0.031228
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.281522,0.023276,-0.666167,0.01516,-0.885401,0.012291,-0.947688,0.022929,-0.983544,0.022853,-1.491518,0.012789,-1.649711,0.022504
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.120786,0.834387,-0.637811,0.476072,-0.454425,0.577296,-0.758597,0.84559,-0.800206,0.837943,-0.975631,0.653947,-1.438017,0.848882
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-2.345676,0.065142,-0.751709,0.306874,-3.054696,0.030965,-3.097385,0.05891,-3.116805,0.059687,-3.955555,0.023996,-3.868514,0.053957
