predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
distance_from_consensus	north	2013	2013-02-01	11.678921699523926	20.622169494628906	1.5338447093963623	10.435638666152954	280
distance_from_consensus	north	2014	2014-02-01	29.26381492614746	4.926414489746094	1.4762194156646729	10.772539774576822	238
distance_from_consensus	north	2015	2015-02-01	4.826807975769043	4.7815752029418945	1.6711385250091553	11.870540738105774	282
distance_from_consensus	north	2016	2016-02-01	5.458349704742432	5.44045352935791	3.1794910430908203	10.48130531311035	346
distance_from_consensus	north	2017	2017-02-01	4.761829376220703	4.738064765930176	2.5845072269439697	9.644291003545126	348
distance_from_consensus	north	2018	2018-02-01	4.561380863189697	4.576595306396484	1.9351741075515747	8.992945058005196	324
distance_from_consensus	north	2019	2019-02-01	7.3558125495910645	7.3432207107543945	2.4808132648468018	8.489747524261475	315
distance_from_consensus	north	2020	2020-02-01	29.050373077392578	29.027301788330078	25.403484344482422	8.362832758161757	375
distance_from_consensus	north	2021	2021-02-01	8.971409797668457	9.024409294128418	4.031442165374756	10.403985452651977	134
distance_from_consensus	north	2022	2022-02-01	7.143571853637695	7.1721367835998535	3.4737846851348877	10.29278109290383	259
distance_from_consensus	north	2023	2023-02-01	6.831157684326172	6.940134048461914	1.6655232906341553	10.03146743774414	342
distance_from_consensus	north	2024	2024-02-01	4.153409481048584	4.203873634338379	1.8197375535964966	9.798442070300762	395
