predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ep_x-ne_star	south	2013	2012-09-01	11.72166919708252	16.67378044128418	1.5093624591827393	7.0474348068237305	250
ep_x-ne_star	south	2014	2013-09-01	4.5308332443237305	22.117616653442383	1.2792418003082275	6.628103415171306	252
ep_x-ne_star	south	2015	2014-09-01	7.7010369300842285	6.742931842803955	1.3398475646972656	5.94192111492157	251
ep_x-ne_star	south	2016	2015-09-01	7.953876972198486	4.428267955780029	2.0399227142333984	6.339115238189697	224
ep_x-ne_star	south	2017	2016-09-01	5.792776584625244	6.1481781005859375	1.8321000337600708	6.5581309000651045	293
ep_x-ne_star	south	2018	2017-09-01	5.212850093841553	5.12608003616333	1.649245262145996	6.465734618050711	335
ep_x-ne_star	south	2019	2018-09-01	9.027261734008789	9.473979949951172	2.926644802093506	6.318454265594482	235
ep_x-ne_star	south	2020	2019-09-01	6.011023998260498	3.9090120792388916	1.2356590032577515	6.597542073991564	326
ep_x-ne_star	south	2021	2020-09-01	20.883169174194336	35.7303581237793	7.155646800994873	6.550017213821411	254
ep_x-ne_star	south	2022	2021-09-01	12.116321563720703	7.1116838455200195	3.2969682216644287	7.697072549299761	189
ep_x-ne_star	south	2023	2022-09-01	11.495462417602539	7.0933380126953125	1.328515887260437	8.102442502975464	377
ep_x-ne_star	south	2024	2023-09-01	7.805680274963379	5.952847480773926	1.4991406202316284	8.332496826465313	367
