predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ep_star	south	2013	2012-09-01	17.107738494873047	16.67378044128418	1.5093624591827393	7.091300964355469	250
ep_star	south	2014	2013-09-01	22.78461456298828	22.117616653442383	1.2792418003082275	10.421064217885336	252
ep_star	south	2015	2014-09-01	6.822227954864502	6.742931842803955	1.3398475646972656	13.513162851333618	251
ep_star	south	2016	2015-09-01	4.365017890930176	4.428267955780029	2.0399227142333984	12.183596324920654	224
ep_star	south	2017	2016-09-01	5.632165431976318	6.1481781005859375	1.8321000337600708	10.880277395248413	293
ep_star	south	2018	2017-09-01	4.998226165771484	5.12608003616333	1.649245262145996	10.124775205339704	335
ep_star	south	2019	2018-09-01	9.038268089294434	9.473979949951172	2.926644802093506	9.464518368244171	235
ep_star	south	2020	2019-09-01	4.267574310302734	3.9090120792388916	1.2356590032577515	9.397346549563938	326
ep_star	south	2021	2020-09-01	31.534568786621094	35.7303581237793	7.155646800994873	8.885597658157348	254
ep_star	south	2022	2021-09-01	7.366250038146973	7.1116838455200195	3.2969682216644287	10.02087857506492	189
ep_star	south	2023	2022-09-01	5.467537879943848	7.0933380126953125	1.328515887260437	9.8123965660731	377
ep_star	south	2024	2023-09-01	6.331903457641602	5.952847480773926	1.4991406202316284	9.472500507648174	367
