predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ep_x_koel	south	2013	2012-09-01	12.336700439453125	16.67378044128418	1.5093624591827393	7.13507866859436	250
ep_x_koel	south	2014	2013-09-01	4.446722030639648	22.117616653442383	1.2792418003082275	7.024518013000488	252
ep_x_koel	south	2015	2014-09-01	9.082355499267578	6.742931842803955	1.3398475646972656	6.313871800899506	251
ep_x_koel	south	2016	2015-09-01	10.264837265014648	4.428267955780029	2.0399227142333984	6.866683292388916	224
ep_x_koel	south	2017	2016-09-01	4.32012414932251	6.1481781005859375	1.8321000337600708	7.402159611384074	293
ep_x_koel	south	2018	2017-09-01	5.149161338806152	5.12608003616333	1.649245262145996	6.960001332419259	335
ep_x_koel	south	2019	2018-09-01	8.523940086364746	9.473979949951172	2.926644802093506	6.737029790878296	235
ep_x_koel	south	2020	2019-09-01	7.303065776824951	3.9090120792388916	1.2356590032577515	6.937709278530544	326
ep_x_koel	south	2021	2020-09-01	20.570951461791992	35.7303581237793	7.155646800994873	6.969022226333618	254
ep_x_koel	south	2022	2021-09-01	12.940564155578613	7.1116838455200195	3.2969682216644287	8.067795493386008	189
ep_x_koel	south	2023	2022-09-01	10.262798309326172	7.0933380126953125	1.328515887260437	8.468742648760477	377
ep_x_koel	south	2024	2023-09-01	7.941335678100586	5.952847480773926	1.4991406202316284	8.577634444603554	367
