predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
cTiterSub_x	south	2013	2012-09-01	16.742870330810547	16.67378044128418	1.5093624591827393	7.835110425949097	250
cTiterSub_x	south	2014	2013-09-01	22.21605682373047	22.117616653442383	1.2792418003082275	10.780746777852377	252
cTiterSub_x	south	2015	2014-09-01	4.270040988922119	6.742931842803955	1.3398475646972656	6.032453179359436	251
cTiterSub_x	south	2016	2015-09-01	5.527898788452148	4.428267955780029	2.0399227142333984	5.6746416091918945	224
cTiterSub_x	south	2017	2016-09-01	8.409729957580566	6.1481781005859375	1.8321000337600708	5.67083207766215	293
cTiterSub_x	south	2018	2017-09-01	11.124666213989258	5.12608003616333	1.649245262145996	6.033289023808071	335
cTiterSub_x	south	2019	2018-09-01	28.53022003173828	9.473979949951172	2.926644802093506	6.74479603767395	235
cTiterSub_x	south	2020	2019-09-01	7.56974458694458	3.9090120792388916	1.2356590032577515	8.612871170043945	326
cTiterSub_x	south	2021	2020-09-01	44.3259162902832	35.7303581237793	7.155646800994873	8.506480598449707	254
cTiterSub_x	south	2022	2021-09-01	9.143444061279297	7.1116838455200195	3.2969682216644287	10.613297028975053	189
cTiterSub_x	south	2023	2022-09-01	9.052262306213379	7.0933380126953125	1.328515887260437	10.50967021783193	377
cTiterSub_x	south	2024	2023-09-01	11.600996971130371	5.952847480773926	1.4991406202316284	10.444987260378324	367
