predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
delta_frequency	north	2013	2013-02-01	20.60730743408203	20.622169494628906	1.5338447093963623	11.240375995635986	280
delta_frequency	north	2014	2014-02-01	5.0914530754089355	4.926414489746094	1.4762194156646729	14.358249346415201	238
delta_frequency	north	2015	2015-02-01	4.899234294891357	4.7815752029418945	1.6711385250091553	12.027281761169434	282
delta_frequency	north	2016	2016-02-01	5.447708606719971	5.44045352935791	3.1794910430908203	10.560751914978027	346
delta_frequency	north	2017	2017-02-01	4.816124439239502	4.738064765930176	2.5845072269439697	9.750231186548868	348
delta_frequency	north	2018	2018-02-01	4.6589579582214355	4.576595306396484	1.9351741075515747	9.065039770943779	324
delta_frequency	north	2019	2019-02-01	7.201670169830322	7.3432207107543945	2.4808132648468018	8.338391423225403	315
delta_frequency	north	2020	2020-02-01	29.014896392822266	29.027301788330078	25.403484344482422	8.209635151757134	375
delta_frequency	north	2021	2021-02-01	9.058758735656738	9.024409294128418	4.031442165374756	10.292618894577027	134
delta_frequency	north	2022	2022-02-01	7.216019630432129	7.1721367835998535	3.4737846851348877	10.181955554268576	259
delta_frequency	north	2023	2023-02-01	6.759697914123535	6.940134048461914	1.6655232906341553	9.929171959559122	342
delta_frequency	north	2024	2024-02-01	4.050168991088867	4.203873634338379	1.8197375535964966	9.683070182800293	395
