predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ne_star	north	2013	2013-02-01	20.622631072998047	20.622169494628906	1.5338447093963623	11.14708423614502	280
ne_star	north	2014	2014-02-01	4.972019195556641	4.926414489746094	1.4762194156646729	14.305502732594809	238
ne_star	north	2015	2015-02-01	4.8630547523498535	4.7815752029418945	1.6711385250091553	11.972484469413757	282
ne_star	north	2016	2016-02-01	5.494330406188965	5.44045352935791	3.1794910430908203	10.542708396911621	346
ne_star	north	2017	2017-02-01	4.739080905914307	4.738064765930176	2.5845072269439697	9.706117788950602	348
ne_star	north	2018	2018-02-01	4.573460102081299	4.576595306396484	1.9351741075515747	9.005391052791051	324
ne_star	north	2019	2019-02-01	7.33575439453125	7.3432207107543945	2.4808132648468018	8.450158178806305	315
ne_star	north	2020	2020-02-01	29.037498474121094	29.027301788330078	25.403484344482422	8.316801071166992	375
ne_star	north	2021	2021-02-01	9.046699523925781	9.024409294128418	4.031442165374756	10.394429016113282	134
ne_star	north	2022	2022-02-01	7.116814136505127	7.1721367835998535	3.4737846851348877	10.049028916792436	259
ne_star	north	2023	2023-02-01	6.381011009216309	6.940134048461914	1.6655232906341553	9.804324348767599	342
ne_star	north	2024	2024-02-01	3.8147552013397217	4.203873634338379	1.8197375535964966	9.53946722470797	395
