predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
naive	south	2013	2012-09-01	16.67378044128418	16.67378044128418	1.5093624591827393	7.794196128845215	250
naive	south	2014	2013-09-01	22.117616653442383	22.117616653442383	1.2792418003082275	10.75405756632487	252
naive	south	2015	2014-09-01	6.742931842803955	6.742931842803955	1.3398475646972656	13.594947338104248	251
naive	south	2016	2015-09-01	4.428267955780029	4.428267955780029	2.0399227142333984	12.224544239044189	224
naive	south	2017	2016-09-01	6.1481781005859375	6.1481781005859375	1.8321000337600708	10.925164858500162	293
naive	south	2018	2017-09-01	5.12608003616333	5.12608003616333	1.649245262145996	10.242738178798131	335
naive	south	2019	2018-09-01	9.473979949951172	9.473979949951172	2.926644802093506	9.60315591096878	235
naive	south	2020	2019-09-01	3.9090120792388916	3.9090120792388916	1.2356590032577515	9.588803026411268	326
naive	south	2021	2020-09-01	35.7303581237793	35.7303581237793	7.155646800994873	9.02082393169403	254
naive	south	2022	2021-09-01	7.1116838455200195	7.1116838455200195	3.2969682216644287	11.448963403701782	189
naive	south	2023	2022-09-01	7.0933380126953125	7.0933380126953125	1.328515887260437	11.087523440519968	377
naive	south	2024	2023-09-01	5.952847480773926	5.952847480773926	1.4991406202316284	10.78027840761038	367
