predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ep_star-ne_star	south	2013	2012-09-01	17.566381454467773	16.67378044128418	1.5093624591827393	7.021207571029663	250
ep_star-ne_star	south	2014	2013-09-01	23.154281616210938	22.117616653442383	1.2792418003082275	10.532325426737467	252
ep_star-ne_star	south	2015	2014-09-01	8.39793872833252	6.742931842803955	1.3398475646972656	8.08700180053711	251
ep_star-ne_star	south	2016	2015-09-01	5.916739463806152	4.428267955780029	2.0399227142333984	8.145901298522949	224
ep_star-ne_star	south	2017	2016-09-01	6.077321529388428	6.1481781005859375	1.8321000337600708	7.780637979507446	293
ep_star-ne_star	south	2018	2017-09-01	6.798364162445068	5.12608003616333	1.649245262145996	7.541074616568429	335
ep_star-ne_star	south	2019	2018-09-01	10.536273956298828	9.473979949951172	2.926644802093506	7.454865992069244	235
ep_star-ne_star	south	2020	2019-09-01	12.893579483032227	3.9090120792388916	1.2356590032577515	7.832007355160183	326
ep_star-ne_star	south	2021	2020-09-01	29.912643432617188	35.7303581237793	7.155646800994873	8.141156101226807	254
ep_star-ne_star	south	2022	2021-09-01	13.664129257202148	7.1116838455200195	3.2969682216644287	9.098080678419633	189
ep_star-ne_star	south	2023	2022-09-01	5.460718154907227	7.0933380126953125	1.328515887260437	9.48737140496572	377
ep_star-ne_star	south	2024	2023-09-01	6.2968525886535645	5.952847480773926	1.4991406202316284	9.161503388331486	367
