predictors	hemisphere	forecast_year	predictor	coefficient	validation_timepoint
ep_star	north	2013	ep_star	0.053084906965677886	2013-02-01
ep_star	north	2014	ep_star	0.037567741255838276	2014-02-01
ep_star	north	2015	ep_star	0.017177471699108576	2015-02-01
ep_star	north	2016	ep_star	0.04337686210859039	2016-02-01
ep_star	north	2017	ep_star	0.05046205363654782	2017-02-01
ep_star	north	2018	ep_star	0.015170554095994979	2018-02-01
ep_star	north	2019	ep_star	0.015250480386109311	2019-02-01
ep_star	north	2020	ep_star	0.023251482973468636	2020-02-01
ep_star	north	2021	ep_star	0.022864828071367065	2021-02-01
ep_star	north	2022	ep_star	0.0014858021825407603	2022-02-01
ep_star	north	2023	ep_star	0.004680681695994647	2023-02-01
ep_star	north	2024	ep_star	-0.0400738586772608	2024-02-01
