predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ep_star	north	2013	2013-02-01	20.65625	20.622169494628906	1.5338447093963623	11.142642974853516	280
ep_star	north	2014	2014-02-01	4.92456579208374	4.926414489746094	1.4762194156646729	14.318317572275797	238
ep_star	north	2015	2015-02-01	4.798953533172607	4.7815752029418945	1.6711385250091553	11.982987761497498	282
ep_star	north	2016	2016-02-01	5.457386016845703	5.44045352935791	3.1794910430908203	10.533339595794677	346
ep_star	north	2017	2017-02-01	4.741058349609375	4.738064765930176	2.5845072269439697	9.682294766108194	348
ep_star	north	2018	2018-02-01	4.577097415924072	4.576595306396484	1.9351741075515747	8.99161856515067	324
ep_star	north	2019	2019-02-01	7.338394641876221	7.3432207107543945	2.4808132648468018	8.439791738986969	315
ep_star	north	2020	2020-02-01	29.004981994628906	29.027301788330078	25.403484344482422	8.323894394768608	375
ep_star	north	2021	2021-02-01	9.094538688659668	9.024409294128418	4.031442165374756	10.390188121795655	134
ep_star	north	2022	2022-02-01	7.1710686683654785	7.1721367835998535	3.4737846851348877	10.272483522241766	259
ep_star	north	2023	2023-02-01	6.96593713760376	6.940134048461914	1.6655232906341553	10.017617424329122	342
ep_star	north	2024	2024-02-01	4.2241621017456055	4.203873634338379	1.8197375535964966	9.768630834726187	395
