predictors	hemisphere	forecast_year	predictor	coefficient	validation_timepoint
ne_star	north	2013	ne_star	0.05887285051536988	2013-02-01
ne_star	north	2014	ne_star	0.05883287487508751	2014-02-01
ne_star	north	2015	ne_star	0.05482433733456624	2015-02-01
ne_star	north	2016	ne_star	0.04047676779991197	2016-02-01
ne_star	north	2017	ne_star	0.03803357637334345	2017-02-01
ne_star	north	2018	ne_star	-0.007198095874926076	2018-02-01
ne_star	north	2019	ne_star	0.026346205868521575	2019-02-01
ne_star	north	2020	ne_star	0.04514543346571365	2020-02-01
ne_star	north	2021	ne_star	0.009175943120857549	2021-02-01
ne_star	north	2022	ne_star	-0.8342295058869456	2022-02-01
ne_star	north	2023	ne_star	-0.8338171099141964	2023-02-01
ne_star	north	2024	ne_star	-0.8341340556607942	2024-02-01
