predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
cTiterSub_x	north	2013	2013-02-01	21.047361373901367	20.622169494628906	1.5338447093963623	11.352772235870361	280
cTiterSub_x	north	2014	2014-02-01	4.918712615966797	4.926414489746094	1.4762194156646729	14.239417870839437	238
cTiterSub_x	north	2015	2015-02-01	4.601198196411133	4.7815752029418945	1.6711385250091553	11.919058084487915	282
cTiterSub_x	north	2016	2016-02-01	5.518470764160156	5.44045352935791	3.1794910430908203	10.45566701889038	346
cTiterSub_x	north	2017	2017-02-01	4.7564778327941895	4.738064765930176	2.5845072269439697	9.643308877944946	348
cTiterSub_x	north	2018	2018-02-01	4.428009033203125	4.576595306396484	1.9351741075515747	8.934216635567802	324
cTiterSub_x	north	2019	2019-02-01	7.389251232147217	7.3432207107543945	2.4808132648468018	8.379662156105042	315
cTiterSub_x	north	2020	2020-02-01	28.83074188232422	29.027301788330078	25.403484344482422	8.26052803463406	375
cTiterSub_x	north	2021	2021-02-01	9.867124557495117	9.024409294128418	4.031442165374756	10.323378133773804	134
cTiterSub_x	north	2022	2022-02-01	7.090788841247559	7.1721367835998535	3.4737846851348877	10.2901235927235	259
cTiterSub_x	north	2023	2023-02-01	6.4903998374938965	6.940134048461914	1.6655232906341553	10.050106247266134	342
cTiterSub_x	north	2024	2024-02-01	4.223663330078125	4.203873634338379	1.8197375535964966	9.758049928225004	395
