predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ep_star-ne_star	north	2013	2013-02-01	20.528549194335938	20.622169494628906	1.5338447093963623	11.180163621902466	280
ep_star-ne_star	north	2014	2014-02-01	5.054502487182617	4.926414489746094	1.4762194156646729	14.287377993265787	238
ep_star-ne_star	north	2015	2015-02-01	4.95508337020874	4.7815752029418945	1.6711385250091553	11.9690443277359	282
ep_star-ne_star	north	2016	2016-02-01	5.6301493644714355	5.44045352935791	3.1794910430908203	10.585276317596435	346
ep_star-ne_star	north	2017	2017-02-01	4.770719528198242	4.738064765930176	2.5845072269439697	9.74439811706543	348
ep_star-ne_star	north	2018	2018-02-01	4.651342868804932	4.576595306396484	1.9351741075515747	9.009751183646065	324
ep_star-ne_star	north	2019	2019-02-01	7.246798038482666	7.3432207107543945	2.4808132648468018	8.465608894824982	315
ep_star-ne_star	north	2020	2020-02-01	29.1735897064209	29.027301788330078	25.403484344482422	8.330821143256294	375
ep_star-ne_star	north	2021	2021-02-01	9.376514434814453	9.024409294128418	4.031442165374756	10.409273099899291	134
ep_star-ne_star	north	2022	2022-02-01	7.236058235168457	7.1721367835998535	3.4737846851348877	10.289966149763627	259
ep_star-ne_star	north	2023	2023-02-01	6.94573974609375	6.940134048461914	1.6655232906341553	10.029481530189514	342
ep_star-ne_star	north	2024	2024-02-01	4.287864685058594	4.203873634338379	1.8197375535964966	9.77062936929556	395
