predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
delta_frequency	south	2013	2012-09-01	17.64008903503418	16.67378044128418	1.5093624591827393	7.69005274772644	250
delta_frequency	south	2014	2013-09-01	5.3448805809021	22.117616653442383	1.2792418003082275	8.714995384216309	252
delta_frequency	south	2015	2014-09-01	7.55391788482666	6.742931842803955	1.3398475646972656	7.450448393821716	251
delta_frequency	south	2016	2015-09-01	8.134450912475586	4.428267955780029	2.0399227142333984	7.498569059371948	224
delta_frequency	south	2017	2016-09-01	5.1575927734375	6.1481781005859375	1.8321000337600708	7.626335144042969	293
delta_frequency	south	2018	2017-09-01	5.884077072143555	5.12608003616333	1.649245262145996	7.271732943398612	335
delta_frequency	south	2019	2018-09-01	7.787563800811768	9.473979949951172	2.926644802093506	7.10366678237915	235
delta_frequency	south	2020	2019-09-01	5.262787342071533	3.9090120792388916	1.2356590032577515	7.18064366446601	326
delta_frequency	south	2021	2020-09-01	19.9191951751709	35.7303581237793	7.155646800994873	6.990539932250977	254
delta_frequency	south	2022	2021-09-01	12.61746597290039	7.1116838455200195	3.2969682216644287	8.06918122551658	189
delta_frequency	south	2023	2022-09-01	6.230797290802002	7.0933380126953125	1.328515887260437	8.451183358828226	377
delta_frequency	south	2024	2023-09-01	9.37248706817627	5.952847480773926	1.4991406202316284	8.299566599038931	367
