predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
dms_entropy	north	2013	2013-02-01	20.63524627685547	20.622169494628906	1.5338447093963623	11.124918699264526	280
dms_entropy	north	2014	2014-02-01	4.913188934326172	4.926414489746094	1.4762194156646729	14.322705268859863	238
dms_entropy	north	2015	2015-02-01	4.796286106109619	4.7815752029418945	1.6711385250091553	11.994525909423828	282
dms_entropy	north	2016	2016-02-01	5.4921417236328125	5.44045352935791	3.1794910430908203	10.544048881530761	346
dms_entropy	north	2017	2017-02-01	4.740170478820801	4.738064765930176	2.5845072269439697	9.699071963628134	348
dms_entropy	north	2018	2018-02-01	4.606124401092529	4.576595306396484	1.9351741075515747	8.990814072745186	324
dms_entropy	north	2019	2019-02-01	7.3415608406066895	7.3432207107543945	2.4808132648468018	8.43899416923523	315
dms_entropy	north	2020	2020-02-01	29.016216278076172	29.027301788330078	25.403484344482422	8.316442754533556	375
dms_entropy	north	2021	2021-02-01	9.15451717376709	9.024409294128418	4.031442165374756	10.39054079055786	134
dms_entropy	north	2022	2022-02-01	7.161013603210449	7.1721367835998535	3.4737846851348877	10.289118896831166	259
dms_entropy	north	2023	2023-02-01	6.396725654602051	6.940134048461914	1.6655232906341553	9.880618969599405	342
dms_entropy	north	2024	2024-02-01	4.052620887756348	4.203873634338379	1.8197375535964966	9.607482763437124	395
