predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
lbi	south	2013	2012-09-01	13.188163757324219	16.67378044128418	1.5093624591827393	7.687087059020996	250
lbi	south	2014	2013-09-01	15.784692764282227	22.117616653442383	1.2792418003082275	7.7827372550964355	252
lbi	south	2015	2014-09-01	3.3547818660736084	6.742931842803955	1.3398475646972656	7.415894985198975	251
lbi	south	2016	2015-09-01	4.613600730895996	4.428267955780029	2.0399227142333984	6.606786632537842	224
lbi	south	2017	2016-09-01	4.916144371032715	6.1481781005859375	1.8321000337600708	6.279163837432861	293
lbi	south	2018	2017-09-01	11.248387336730957	5.12608003616333	1.649245262145996	6.096069472176688	335
lbi	south	2019	2018-09-01	10.300448417663574	9.473979949951172	2.926644802093506	6.742106944322586	235
lbi	south	2020	2019-09-01	8.957472801208496	3.9090120792388916	1.2356590032577515	7.135627667109172	326
lbi	south	2021	2020-09-01	15.366498947143555	35.7303581237793	7.155646800994873	7.325059509277343	254
lbi	south	2022	2021-09-01	10.227767944335938	7.1116838455200195	3.2969682216644287	8.035704070871526	189
lbi	south	2023	2022-09-01	7.876828193664551	7.0933380126953125	1.328515887260437	8.222248216470083	377
lbi	south	2024	2023-09-01	3.73785400390625	5.952847480773926	1.4991406202316284	8.196696758270264	367
