predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
dms_entropy	south	2013	2012-09-01	16.56995391845703	16.67378044128418	1.5093624591827393	7.8769896030426025	250
dms_entropy	south	2014	2013-09-01	22.11358642578125	22.117616653442383	1.2792418003082275	10.754790306091309	252
dms_entropy	south	2015	2014-09-01	6.750694751739502	6.742931842803955	1.3398475646972656	13.59299373626709	251
dms_entropy	south	2016	2015-09-01	4.428876876831055	4.428267955780029	2.0399227142333984	12.21741180419922	224
dms_entropy	south	2017	2016-09-01	6.322132110595703	6.1481781005859375	1.8321000337600708	10.916811545689901	293
dms_entropy	south	2018	2017-09-01	5.122280597686768	5.12608003616333	1.649245262145996	10.2452757699149	335
dms_entropy	south	2019	2018-09-01	9.500517845153809	9.473979949951172	2.926644802093506	9.61310064792633	235
dms_entropy	south	2020	2019-09-01	3.9440855979919434	3.9090120792388916	1.2356590032577515	9.600578625996908	326
dms_entropy	south	2021	2020-09-01	33.15596389770508	35.7303581237793	7.155646800994873	8.956824612617492	254
dms_entropy	south	2022	2021-09-01	6.468602180480957	7.1116838455200195	3.2969682216644287	10.416986292058771	189
dms_entropy	south	2023	2022-09-01	5.711305618286133	7.0933380126953125	1.328515887260437	10.10688285032908	377
dms_entropy	south	2024	2023-09-01	5.977221488952637	5.952847480773926	1.4991406202316284	9.771309467462393	367
