predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ep_x_wolf	south	2013	2012-09-01	12.73495864868164	16.67378044128418	1.5093624591827393	7.0639142990112305	250
ep_x_wolf	south	2014	2013-09-01	4.659056186676025	22.117616653442383	1.2792418003082275	7.020251433054606	252
ep_x_wolf	south	2015	2014-09-01	7.167049407958984	6.742931842803955	1.3398475646972656	6.411889553070068	251
ep_x_wolf	south	2016	2015-09-01	3.9674201011657715	4.428267955780029	2.0399227142333984	6.536597061157226	224
ep_x_wolf	south	2017	2016-09-01	4.115426540374756	6.1481781005859375	1.8321000337600708	6.107958634694417	293
ep_x_wolf	south	2018	2017-09-01	4.848176956176758	5.12608003616333	1.649245262145996	5.823495898927961	335
ep_x_wolf	south	2019	2018-09-01	9.664443969726562	9.473979949951172	2.926644802093506	5.703118473291397	235
ep_x_wolf	south	2020	2019-09-01	5.1084184646606445	3.9090120792388916	1.2356590032577515	6.138650761710273	326
ep_x_wolf	south	2021	2020-09-01	19.127073287963867	35.7303581237793	7.155646800994873	6.036262583732605	254
ep_x_wolf	south	2022	2021-09-01	7.235197067260742	7.1116838455200195	3.2969682216644287	7.201554385098544	189
ep_x_wolf	south	2023	2022-09-01	6.262300491333008	7.0933380126953125	1.328515887260437	7.219035466512044	377
ep_x_wolf	south	2024	2023-09-01	8.86884593963623	5.952847480773926	1.4991406202316284	7.144355132029607	367
