predictors	hemisphere	forecast_year	predictor	coefficient	validation_timepoint
ep_x	north	2013	ep_x	0.6267818422032405	2013-02-01
ep_x	north	2014	ep_x	0.6293036419006967	2014-02-01
ep_x	north	2015	ep_x	0.588055856063549	2015-02-01
ep_x	north	2016	ep_x	0.34364834299156366	2016-02-01
ep_x	north	2017	ep_x	0.3694070723948791	2017-02-01
ep_x	north	2018	ep_x	0.240765602737444	2018-02-01
ep_x	north	2019	ep_x	0.2301977095077336	2019-02-01
ep_x	north	2020	ep_x	0.2397363112415194	2020-02-01
ep_x	north	2021	ep_x	0.2295008523592	2021-02-01
ep_x	north	2022	ep_x	0.20669549176357843	2022-02-01
ep_x	north	2023	ep_x	0.19460976801902213	2023-02-01
ep_x	north	2024	ep_x	0.1982460740647782	2024-02-01
