subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2018,south,3C.2a1,0.4293,-0.17668,0.591797,-0.035008,0.570135,-0.134541,0.58868,-0.805357,0.609489,-0.787438,0.59954,-0.763218,0.603257,-1.37539,0.619131
H3N2,2018,south,3C.2a1b.1,0.050986,-0.17668,0.070285,-0.543601,0.040718,-0.479497,0.049517,-0.863339,0.068308,-1.132394,0.050431,-1.166156,0.047885,-1.812165,0.04751
H3N2,2018,south,3C.2a2,0.149558,-0.422385,0.161255,-0.508091,0.123757,-0.028648,0.227991,-1.10732,0.156991,-0.705844,0.226623,-0.713583,0.220856,-1.395595,0.211377
H3N2,2018,south,3C.2a3,0.17981,-1.691623,0.054487,-0.067106,0.231254,-2.029036,0.037082,-2.332838,0.055417,-2.760075,0.034927,-2.670251,0.037527,-3.072417,0.047514
H3N2,2018,south,3C.3a,0.049286,-1.845882,0.0128,-1.925927,0.009879,-2.3572,0.007321,-2.575022,0.011923,-3.093074,0.006862,-3.086341,0.006785,-3.505017,0.00845
H3N2,2019,north,3C.2a1,0.033562,-0.115542,0.057169,-2.059256,0.00853,-0.488692,0.041456,-0.847885,0.05605,-1.130722,0.042814,-1.31822,0.036777,-1.855365,0.041354
H3N2,2019,north,3C.2a1b.1,0.369184,-1.316922,0.189149,-0.021926,0.719666,-1.209909,0.221696,-1.936786,0.207521,-1.928497,0.212085,-1.681018,0.281452,-2.506914,0.237109
H3N2,2019,north,3C.2a1b.1b,0.008391,-1.173208,0.004963,-0.224148,0.013361,-0.967334,0.006422,-1.839111,0.0052,-1.680759,0.006175,-1.572629,0.007129,-2.340861,0.006362
H3N2,2019,north,3C.2a1b.2,0.292906,-0.136144,0.488759,-1.802553,0.096228,-0.016083,0.580385,-0.862265,0.482177,-0.662258,0.596921,-0.823226,0.526531,-1.377742,0.581871
H3N2,2019,north,3C.2a2,0.135774,-0.10933,0.232717,-3.439986,0.008675,-2.35342,0.025984,-0.872946,0.221135,-2.994066,0.026873,-3.299309,0.020519,-3.78317,0.024336
H3N2,2019,north,3C.2a3,0.021358,-2.310851,0.00405,-0.156874,0.036378,-1.20843,0.012844,-2.96917,0.004276,-1.958258,0.01191,-1.790356,0.014596,-2.642716,0.011975
H3N2,2019,north,3C.3a1,0.11823,-2.276989,0.023192,-0.698493,0.117162,-0.761107,0.111213,-2.97035,0.023642,-1.509942,0.103222,-1.454965,0.112996,-2.262133,0.096993
H3N2,2019,south,3C.2a1,0.028986,-0.14229,0.035104,-1.394487,0.009053,-1.956275,0.005101,-0.857874,0.031826,-2.603576,0.005146,-2.726123,0.00376,-3.298441,0.004272
H3N2,2019,south,3C.2a1b.1,0.155518,-0.796243,0.097939,-1.001863,0.071928,-0.650992,0.100953,-1.500335,0.089819,-1.349065,0.0968,-1.381082,0.077439,-2.06917,0.078365
H3N2,2019,south,3C.2a1b.2,0.010591,-0.2676,0.011316,-1.079542,0.004532,-1.059242,0.004571,-0.974124,0.010353,-1.723289,0.004534,-1.797664,0.003477,-2.415136,0.003776
H3N2,2019,south,3C.2a2,0.695095,-0.138089,0.845374,-0.008336,0.868246,-0.021295,0.846946,-0.740145,0.858569,-0.667831,0.855056,-0.445576,0.882084,-1.143514,0.883881
H3N2,2019,south,3C.2a3,0.017837,-2.492267,0.00206,-2.606525,0.001658,-1.495539,0.004976,-3.237292,0.001814,-2.250642,0.004507,-2.3715,0.003299,-3.115654,0.003156
H3N2,2019,south,3C.3a1,0.068562,-2.456554,0.008207,-0.66113,0.044584,-0.823516,0.037454,-3.1484,0.007619,-1.577586,0.033957,-1.512333,0.029941,-2.332543,0.026549
