subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2018,south,3C.2a1,0.4293,-0.190453,0.594064,-0.035008,0.570135,-0.134541,0.58868,-0.685802,0.655107,-0.847294,0.58135,-0.763218,0.603257,-1.410779,0.612052
H3N2,2018,south,3C.2a1b.1,0.050986,-2.853151,0.004922,-0.543601,0.040718,-0.479497,0.049517,-3.524837,0.00455,-1.283048,0.044656,-1.166156,0.047885,-2.016291,0.039674
H3N2,2018,south,3C.2a2,0.149558,-0.404108,0.167145,-0.508091,0.123757,-0.028648,0.227991,-1.070145,0.155397,-0.733169,0.227013,-0.713583,0.220856,-1.401317,0.215252
H3N2,2018,south,3C.2a3,0.17981,-2.045815,0.038915,-0.067106,0.231254,-2.029036,0.037082,-2.576846,0.041409,-2.451952,0.048932,-2.670251,0.037527,-3.093932,0.047627
H3N2,2018,south,3C.3a,0.049286,-0.407099,0.054917,-1.925927,0.009879,-2.3572,0.007321,-1.225073,0.043861,-2.634374,0.011176,-3.086341,0.006785,-3.376997,0.009836
H3N2,2019,north,3C.2a1,0.033562,-0.809044,0.035256,-2.059256,0.00853,-0.488692,0.041456,-1.638572,0.030826,-1.187348,0.040836,-1.31822,0.036777,-1.98125,0.037427
H3N2,2019,north,3C.2a1b.1,0.369184,-1.417898,0.21096,-0.021926,0.719666,-1.209909,0.221696,-1.889007,0.263962,-1.931976,0.21333,-1.681018,0.281452,-2.452696,0.256939
H3N2,2019,north,3C.2a1b.1b,0.008391,-0.504998,0.011946,-0.224148,0.013361,-0.967334,0.006422,-1.110293,0.01307,-1.650034,0.006428,-1.572629,0.007129,-2.2765,0.006965
H3N2,2019,north,3C.2a1b.2,0.292906,-0.479173,0.427927,-1.802553,0.096228,-0.016083,0.580385,-1.286316,0.382624,-0.69714,0.581862,-0.823226,0.526531,-1.474692,0.542074
H3N2,2019,north,3C.2a2,0.135774,-2.43238,0.028131,-3.439986,0.008675,-2.35342,0.025984,-3.378269,0.021895,-3.106789,0.024233,-3.299309,0.020519,-3.984749,0.020419
H3N2,2019,north,3C.2a3,0.021358,-1.416256,0.012224,-0.156874,0.036378,-1.20843,0.012844,-1.998181,0.013691,-1.930442,0.01236,-1.790356,0.014596,-2.53887,0.013637
H3N2,2019,north,3C.3a1,0.11823,-0.019406,0.273555,-0.698493,0.117162,-0.761107,0.111213,-0.713265,0.273934,-1.360768,0.120951,-1.454965,0.112996,-2.054448,0.122539
H3N2,2019,south,3C.2a1,0.028986,-0.864693,0.018689,-1.394487,0.009053,-1.956275,0.005101,-1.603205,0.015441,-2.657402,0.004939,-2.726123,0.00376,-3.393572,0.004107
H3N2,2019,south,3C.2a1b.1,0.155518,-2.534659,0.018877,-1.001863,0.071928,-0.650992,0.100953,-3.249814,0.015965,-1.407318,0.092492,-1.381082,0.077439,-2.162972,0.075437
H3N2,2019,south,3C.2a1b.2,0.010591,-2.118418,0.001949,-1.079542,0.004532,-1.059242,0.004571,-2.838495,0.00164,-1.803385,0.004239,-1.797664,0.003477,-2.554294,0.003474
H3N2,2019,south,3C.2a2,0.695095,-0.231987,0.843791,-0.008336,0.868246,-0.021295,0.846946,-0.752006,0.867401,-0.681434,0.85431,-0.445576,0.882084,-1.206426,0.877549
H3N2,2019,south,3C.2a3,0.017837,-0.423317,0.017882,-2.606525,0.001658,-1.495539,0.004976,-1.22277,0.013901,-2.172801,0.004934,-2.3715,0.003299,-2.943382,0.003965
H3N2,2019,south,3C.3a1,0.068562,-0.060368,0.098811,-0.66113,0.044584,-0.823516,0.037454,-0.750915,0.085651,-1.449647,0.039086,-1.512333,0.029941,-2.098616,0.035468
H3N2,2020,north,3C.2a1b.1,0.038557,-1.015015,0.029884,-3.93136,0.00115,-2.990509,0.002936,-1.876815,0.024998,-3.697881,0.002847,-3.978048,0.001982,-4.539482,0.002319
H3N2,2020,north,3C.2a1b.1a,0.045477,-1.750573,0.016892,-0.984184,0.025844,-0.963365,0.026292,-2.464581,0.016381,-1.696268,0.02485,-1.691517,0.023004,-2.434116,0.022457
H3N2,2020,north,3C.2a1b.1b,0.152249,-0.572021,0.183776,-0.469477,0.144765,-0.452535,0.146704,-1.244889,0.185697,-1.139229,0.145213,-1.112116,0.137468,-1.811168,0.140171
H3N2,2020,north,3C.2a1b.2,0.052892,-0.461251,0.071323,-1.677709,0.015023,-1.507988,0.017738,-1.214965,0.066471,-2.187866,0.017678,-2.303998,0.014501,-2.922499,0.016027
H3N2,2020,north,3C.2a1b.2a,0.175482,-1.252538,0.107256,-0.203385,0.217723,-1.086752,0.089678,-1.887889,0.11252,-1.803061,0.086176,-1.685537,0.089299,-2.46353,0.084143
H3N2,2020,north,3C.2a1b.2b,0.291152,-1.984735,0.085569,-0.015636,0.435843,-0.183974,0.36698,-2.525585,0.098667,-0.924098,0.344351,-0.638231,0.422252,-1.520927,0.358322
H3N2,2020,north,3C.3a1,0.240237,-0.016694,0.5053,-0.827714,0.15965,-0.040067,0.349672,-0.720018,0.495266,-0.636309,0.378885,-0.750234,0.311494,-1.279066,0.37656
H3N2,2020,south,3C.2a1b.1,0.139527,-1.323189,0.058873,-1.275721,0.135709,-0.851561,0.082307,-2.054987,0.061924,-1.570368,0.077614,-1.609925,0.089178,-2.31336,0.079592
H3N2,2020,south,3C.2a1b.1b,0.037857,-1.645869,0.011568,-2.106323,0.016046,-1.124852,0.016992,-2.421201,0.011649,-1.85443,0.015851,-1.958428,0.017077,-2.645768,0.015488
H3N2,2020,south,3C.2a1b.2,0.1592,-0.413835,0.166774,-0.136181,0.483936,-0.531771,0.129301,-1.032947,0.196339,-1.208352,0.127187,-1.104802,0.168622,-1.820449,0.14867
H3N2,2020,south,3C.2a1b.2b,0.114895,-2.684706,0.012424,-0.349115,0.282274,-0.766878,0.073766,-3.343554,0.014057,-1.527509,0.06671,-1.403535,0.090268,-2.216582,0.072201
H3N2,2020,south,3C.3a,0.004298,-0.109607,0.006104,-0.03355,0.014478,-2.73323,0.000386,-0.676738,0.007569,-3.37394,0.000394,-3.226329,0.000546,-3.919486,0.000492
H3N2,2020,south,3C.3a1,0.519921,-0.101607,0.744256,-3.288682,0.067557,-0.030286,0.697249,-0.933211,0.708462,-0.669109,0.712243,-0.963445,0.634309,-1.478384,0.683557
H3N2,2021,north,3C.2a1b.2a.1a,0.297101,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2021,south,3C.2a1b.1a,0.181626,-2.368367,0.029597,-0.619567,0.201579,-0.382289,0.180997,-2.920166,0.035349,-1.133797,0.164035,-0.852592,0.232347,-1.653864,0.199936
H3N2,2021,south,3C.2a1b.1b,0.18057,-0.668037,0.161121,-0.652838,0.193849,-1.045646,0.092693,-1.282255,0.180793,-1.737523,0.089168,-1.610987,0.108203,-2.333063,0.100783
H3N2,2021,south,3C.2a1b.2a,0.025343,-0.718534,0.0215,-0.729866,0.02519,-1.921683,0.005418,-1.486418,0.020689,-2.616084,0.005198,-2.742269,0.004899,-3.403463,0.00485
H3N2,2021,south,3C.2a1b.2a.1,0.012672,-0.773375,0.010176,-0.691518,0.013087,-2.159956,0.002134,-1.463267,0.010587,-2.856973,0.002043,-2.847684,0.002205,-3.546053,0.002103
H3N2,2021,south,3C.2a1b.2b,0.145723,-1.482813,0.057568,-0.745734,0.142562,-0.587279,0.118303,-2.283755,0.053594,-1.311529,0.11018,-1.46587,0.100959,-2.141051,0.098551
H3N2,2021,south,3C.3a1,0.424498,-0.02568,0.720037,-0.725607,0.423732,-0.032036,0.600456,-0.784766,0.698988,-0.63811,0.629375,-0.837341,0.551388,-1.414316,0.593777
H3N2,2022,north,3C.2a1b.1a,0.005616,-0.109512,0.011908,-0.733526,0.005472,-2.371487,0.000681,-0.943329,0.009731,-3.012175,0.000724,-3.205304,0.000539,-3.809202,0.000608
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-0.294186,0.034391,-0.672571,0.020202,-2.112926,0.003064,-0.920427,0.034587,-2.779611,0.003174,-2.739166,0.002986,-3.422129,0.003112
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-0.271198,0.138095,-0.62938,0.082778,-0.214955,0.08023,-0.76851,0.157995,-0.879371,0.083297,-0.712267,0.088955,-1.421196,0.090335
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-1.492752,0.213277,-0.639302,0.429425,-0.069268,0.486282,-2.018249,0.23723,-0.793849,0.475391,-0.594765,0.52418,-1.358105,0.504123
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-3.749056,0.005811,-0.734626,0.101551,-0.789291,0.061572,-4.586864,0.00473,-1.5799,0.056347,-1.627099,0.048567,-2.379833,0.047206
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.292418,0.561141,-0.692304,0.322625,-0.140262,0.358826,-0.982756,0.529306,-0.806778,0.371761,-0.8306,0.32801,-1.497818,0.347287
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-0.981531,0.035377,-0.757817,0.037946,-1.713465,0.009345,-1.905381,0.026421,-2.419493,0.009307,-2.637315,0.006763,-3.281639,0.007327
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-0.333572,0.455654,-0.722402,0.338062,-1.237129,0.196963,-1.127463,0.420235,-1.907383,0.201085,-2.03102,0.160637,-2.675224,0.172733
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-0.128154,0.248694,-0.740091,0.147615,-1.061753,0.10432,-0.985925,0.215168,-1.706393,0.109266,-1.919524,0.079815,-2.520834,0.089587
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-2.735597,0.016807,-0.685561,0.142898,-1.642493,0.053502,-3.403681,0.017578,-2.404578,0.049829,-2.310577,0.049484,-3.078867,0.047001
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-0.824646,0.278846,-0.628283,0.371425,-0.050565,0.645215,-1.318897,0.347019,-0.749923,0.63982,-0.544815,0.710063,-1.289295,0.69068
H3N2,2023,north,3C.2a1b.1a,0.002165,-0.517746,0.001907,-0.734865,0.002077,-2.127015,0.000349,-1.295998,0.001698,-2.810503,0.000342,-2.965695,0.000275,-3.611071,0.000286
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-4.138,0.000434,-0.724812,0.01783,-1.767815,0.004245,-4.895448,0.000395,-2.56931,0.003697,-2.570283,0.003466,-3.34344,0.003181
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-0.718464,0.062129,-0.697028,0.085867,-2.0692,0.014708,-1.419388,0.059755,-2.763599,0.01426,-2.775342,0.013224,-3.466476,0.013176
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-1.424241,0.057545,-0.594438,0.178487,-0.130145,0.191819,-1.930675,0.067229,-0.852426,0.180864,-0.535282,0.23305,-1.318776,0.211718
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.809683,0.023237,-0.731957,0.033975,-2.08416,0.005937,-1.581897,0.020811,-2.782845,0.005731,-2.912291,0.004725,-3.575728,0.00484
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-0.294181,0.101077,-0.659608,0.094878,-0.14497,0.10723,-0.921412,0.104649,-0.811655,0.106886,-0.730834,0.108739,-1.423133,0.108218
