predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
ne_star	north	2013	2013-02-01	1.704445719718933	1.9617173671722412	0.7643134593963623	2.181031266848246	145
ne_star	north	2014	2014-02-01	2.2453629970550537	2.41436505317688	0.6031949520111084	2.067231625318527	80
ne_star	north	2015	2015-02-01	3.055807590484619	3.0144407749176025	0.6710795760154724	2.1117718696594237	95
ne_star	north	2016	2016-02-01	1.411834955215454	1.4696948528289795	0.6430944204330444	2.2818259596824646	167
ne_star	north	2017	2017-02-01	2.859135866165161	2.931094169616699	1.2812583446502686	2.1661856174468994	314
ne_star	north	2018	2018-02-01	4.046275615692139	4.048731803894043	0.7546067237854004	2.2536363899707794	313
ne_star	north	2019	2019-02-01	3.634429693222046	3.6448709964752197	1.2593270540237427	2.458498954772949	194
ne_star	north	2020	2020-02-01	2.435072660446167	2.5271248817443848	0.813098132610321	2.591073763370514	351
ne_star	north	2021	2021-02-01	4.433582305908203	4.433582305908203	1.1769627332687378	2.569830818609758	50
ne_star	north	2022	2022-02-01	3.4557945728302	3.505948781967163	0.6642612814903259	2.725146561861038	351
ne_star	north	2023	2023-02-01	2.4130804538726807	2.5211341381073	0.6845777630805969	2.7894716446216288	311
ne_star	north	2024	2024-02-01	1.5238697528839111	1.5507928133010864	0.7244507670402527	2.7652859772954668	376
