predictors	hemisphere	forecast_year	validation_timepoint	validation_error	null_validation_error	optimal_validation_error	training_error	validation_n
naive	south	2013	2012-09-01	1.5324509143829346	1.5324509143829346	0.8135835528373718	2.51271915435791	310
naive	south	2014	2013-09-01	1.7102134227752686	1.7102134227752686	0.7537522315979004	2.1859630743662515	179
naive	south	2015	2014-09-01	2.7194035053253174	2.7194035053253174	1.1935416460037231	2.067025661468506	162
naive	south	2016	2015-09-01	1.8450298309326172	1.8450298309326172	0.5799286961555481	2.197501230239868	268
naive	south	2017	2016-09-01	1.1902215480804443	1.1902215480804443	0.5109732747077942	2.138755997021993	326
naive	south	2018	2017-09-01	2.174286127090454	2.174286127090454	0.8460144996643066	2.003251075744629	325
naive	south	2019	2018-09-01	3.4651172161102295	3.4651172161102295	0.8630292415618896	2.024630457162857	305
naive	south	2020	2019-09-01	3.0618720054626465	3.0618720054626465	0.7112210988998413	2.184684541490343	330
naive	south	2021	2020-09-01	8.10284423828125	8.10284423828125	0.45503127574920654	2.272403287887573	254
naive	south	2022	2021-09-01	3.223132610321045	3.223132610321045	0.8112668991088867	2.8024433742869985	332
naive	south	2023	2022-09-01	2.7827389240264893	2.7827389240264893	0.9023489356040955	2.837500810623169	378
naive	south	2024	2023-09-01	2.156404972076416	2.156404972076416	0.6783755421638489	2.8332883578080397	389
