subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2018,north,3C.2a2,0.526901,-1.932224,0.259709,-0.72352,0.453188,-0.107641,0.788972,-2.626569,0.255938,-0.846168,0.777115,-0.804786,0.787243,-1.573058,0.768808
H3N2,2018,north,3C.2a3,0.08538,-1.457289,0.067667,-1.313295,0.040717,-1.866355,0.022024,-2.170637,0.065429,-2.589751,0.022023,-2.628393,0.020595,-3.344359,0.021192
H3N2,2018,south,3C.2,0.067641,-2.634822,0.007797,-1.434753,0.022158,-0.219908,0.085164,-3.351494,0.007368,-1.041075,0.074811,-0.93658,0.079921,-1.820036,0.063148
H3N2,2018,south,3C.2a,0.07036,-0.291952,0.084438,-3.830925,0.002099,-3.257873,0.004246,-1.064178,0.075476,-3.314786,0.00801,-4.030099,0.003769,-4.125561,0.006549
H3N2,2018,south,3C.2a1,0.4293,-0.155613,0.590448,-0.035008,0.570135,-0.134541,0.58868,-0.78429,0.609252,-0.842025,0.579379,-0.763218,0.603257,-1.402252,0.608626
H3N2,2018,south,3C.2a1b.1,0.050986,-1.462782,0.018975,-0.543601,0.040718,-0.479497,0.049517,-2.149441,0.018476,-1.2412,0.046163,-1.166156,0.047885,-1.944345,0.042035
H3N2,2018,south,3C.2a2,0.149558,-0.120763,0.212993,-0.508091,0.123757,-0.028648,0.227991,-0.805698,0.207754,-0.700441,0.232542,-0.713583,0.220856,-1.348061,0.223838
H3N2,2018,south,3C.2a3,0.17981,-2.504494,0.023612,-0.067106,0.231254,-2.029036,0.037082,-3.14571,0.02406,-2.46544,0.04786,-2.670251,0.037527,-3.117176,0.04588
H3N2,2018,south,3C.3a,0.049286,-0.249084,0.061738,-1.925927,0.009879,-2.3572,0.007321,-0.978225,0.057615,-2.62036,0.011236,-3.086341,0.006785,-3.354028,0.009924
H3N2,2019,north,3C.2a1,0.033562,-1.790998,0.015737,-2.059256,0.00853,-0.488692,0.041456,-2.523341,0.014783,-1.222861,0.040585,-1.31822,0.036777,-2.02412,0.037198
H3N2,2019,north,3C.2a1b.1,0.369184,-0.902315,0.420986,-0.021926,0.719666,-1.209909,0.221696,-1.522179,0.442556,-1.912653,0.223967,-1.681018,0.281452,-2.471448,0.2616
H3N2,2019,north,3C.2a1b.1b,0.008391,-0.039411,0.022676,-0.224148,0.013361,-0.967334,0.006422,-0.705314,0.022765,-1.583357,0.007075,-1.572629,0.007129,-2.174928,0.007998
H3N2,2019,north,3C.2a1b.2,0.292906,-1.704185,0.149798,-1.802553,0.096228,-0.016083,0.580385,-2.430306,0.141599,-0.747521,0.569745,-0.823226,0.526531,-1.533978,0.529982
H3N2,2019,north,3C.2a2,0.135774,-1.795389,0.063385,-3.439986,0.008675,-2.35342,0.025984,-2.559005,0.057711,-3.087725,0.025435,-3.299309,0.020519,-3.95477,0.021828
H3N2,2019,north,3C.2a3,0.021358,-0.983984,0.022445,-0.156874,0.036378,-1.20843,0.012844,-1.642302,0.022705,-1.914557,0.012932,-1.790356,0.014596,-2.548048,0.014018
H3N2,2019,north,3C.3a1,0.11823,-0.086034,0.304973,-0.698493,0.117162,-0.761107,0.111213,-0.779394,0.297881,-1.395825,0.120261,-1.454965,0.112996,-2.052456,0.127377
H3N2,2019,south,3C.2a1,0.028986,-1.759512,0.017244,-1.394487,0.009053,-1.956275,0.005101,-2.475096,0.016391,-2.689458,0.005063,-2.726123,0.00376,-3.447819,0.004298
H3N2,2019,south,3C.2a1b.1,0.155518,-0.40991,0.356754,-1.001863,0.071928,-0.650992,0.100953,-1.114002,0.343026,-1.327287,0.106072,-1.381082,0.077439,-2.027667,0.095415
H3N2,2019,south,3C.2a1b.2,0.010591,-1.065098,0.012618,-1.079542,0.004532,-1.059242,0.004571,-1.771622,0.012103,-1.76858,0.004646,-1.797664,0.003477,-2.495055,0.004072
H3N2,2019,south,3C.2a2,0.695095,-1.905261,0.357444,-0.008336,0.868246,-0.021295,0.846946,-2.507317,0.38061,-0.758997,0.836893,-0.445576,0.882084,-1.336125,0.851553
