subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2021,south,3C.2a1b.2b,0.145723,-0.612211,0.160755,-0.745734,0.142562,-0.587279,0.118303,-1.357945,0.152672,-1.19949,0.126978,-1.46587,0.100959,-2.029013,0.113084
H3N2,2021,south,3C.3a1,0.424498,-0.695893,0.430695,-0.725607,0.423732,-0.032036,0.600456,-1.421499,0.417356,-0.727929,0.59275,-0.837341,0.551388,-1.504136,0.556798
H3N2,2022,north,3C.2a1b.1a,0.005616,-0.729747,0.005571,-0.733526,0.005472,-2.371487,0.000681,-1.463273,0.005239,-3.101234,0.000654,-3.205304,0.000539,-3.898261,0.000549
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-0.749117,0.018979,-0.672571,0.020202,-2.112926,0.003064,-1.421689,0.01897,-2.862043,0.002886,-2.739166,0.002986,-3.504561,0.002829
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-0.72607,0.076216,-0.62938,0.082778,-0.214955,0.08023,-1.35545,0.079541,-0.941025,0.077334,-0.712267,0.088955,-1.48285,0.083845
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.675606,0.419995,-0.639302,0.429425,-0.069268,0.486282,-1.314908,0.433991,-0.744874,0.492989,-0.594765,0.52418,-1.30913,0.522639
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-0.61172,0.116462,-0.734626,0.101551,-0.789291,0.061572,-1.346346,0.109401,-1.401012,0.066539,-1.627099,0.048567,-2.200945,0.05573
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.714481,0.320029,-0.692304,0.322625,-0.140262,0.358826,-1.406785,0.313623,-0.854743,0.349905,-0.8306,0.32801,-1.545783,0.326779
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-0.652783,0.042747,-0.757817,0.037946,-1.713465,0.009345,-1.4106,0.039235,-2.366248,0.009693,-2.637315,0.006763,-3.228394,0.007628
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-0.713045,0.347101,-0.722402,0.338062,-1.237129,0.196963,-1.435447,0.334647,-1.950174,0.196844,-2.03102,0.160637,-2.718016,0.168866
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-0.723704,0.152631,-0.740091,0.147615,-1.061753,0.10432,-1.463795,0.144575,-1.785457,0.103151,-1.919524,0.079815,-2.599899,0.084461
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-0.621208,0.155013,-0.685561,0.142898,-1.642493,0.053502,-1.306768,0.15506,-2.263701,0.058612,-2.310577,0.049484,-2.93799,0.055212
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-0.718379,0.345254,-0.628283,0.371425,-0.050565,0.645215,-1.346662,0.365718,-0.768943,0.641393,-0.544815,0.710063,-1.308315,0.69146
H3N2,2023,north,3C.2a1b.1a,0.002165,-0.72033,0.002131,-0.734865,0.002077,-2.127015,0.000349,-1.455195,0.001998,-2.847345,0.000335,-2.965695,0.000275,-3.647913,0.000281
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-0.630071,0.019821,-0.724812,0.01783,-1.767815,0.004245,-1.354883,0.01877,-2.397886,0.004462,-2.570283,0.003466,-3.172015,0.00384
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-0.723743,0.084538,-0.697028,0.085867,-2.0692,0.014708,-1.420771,0.082311,-2.792944,0.014077,-2.775342,0.013224,-3.495821,0.013011
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-0.739912,0.156048,-0.594438,0.178487,-0.130145,0.191819,-1.33435,0.168353,-0.870056,0.180652,-0.535282,0.23305,-1.336406,0.21152
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.623856,0.038277,-0.731957,0.033975,-2.08416,0.005937,-1.355813,0.035989,-2.708016,0.006279,-2.912291,0.004725,-3.5009,0.005304
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-0.717275,0.090563,-0.659608,0.094878,-0.14497,0.10723,-1.376882,0.09154,-0.862245,0.103299,-0.730834,0.108739,-1.473722,0.104611
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-0.742845,0.012239,-0.72926,0.012269,-0.151292,0.014773,-1.472105,0.011539,-0.894137,0.013872,-0.969694,0.011873,-1.679921,0.011801
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.655891,0.596384,-0.681949,0.574618,-0.149735,0.66094,-1.33784,0.589499,-0.805626,0.677023,-0.806048,0.624648,-1.471016,0.649633
H3N2,2023,south,3C.2a1b.1a,0.00331,-0.713986,0.003311,-0.78236,0.002961,-2.066652,0.000637,-1.496346,0.002919,-2.780639,0.000635,-3.085117,0.000409,-3.710382,0.000458
